dataset_name,group,gen_base_type,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_n_samples_train,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_spatial_distortion,gen_subsampled_to,CV,HDB,HDB_mean_f1,HDB_std_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,joint_ent.sd,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,nr_attr,nr_class,nr_inst,pIR_cv,p_trace,roy_root,sd_ratio,t1,w_lambda,overlap_ratio,inter_intra_ratio,boundary_density,minority_size,minority_frac,minority_nn_ratio,minority_isolation,macro_IR,IR_variance,n_minority_classes,class_imbalance_skew,lm_decision_stump,lm_1nn,lm_naive_bayes,lm_lin_discr,lm_stump_vs_1nn,ssi_f1.max,ssi_f1.median,ssi_f1.min,ssi_f2.max,ssi_f2.median,ssi_f2.min,ssi_f3.max,ssi_f3.median,ssi_f3.min,ssi_f4.max,ssi_f4.median,ssi_f4.min,ssi_f1.q1,ssi_f1.q3,ssi_f2.q1,ssi_f2.q3,ssi_f3.q1,ssi_f3.q3,ssi_f4.q1,ssi_f4.q3,ssi_attr_ent.max,ssi_attr_ent.median,ssi_attr_ent.min,ssi_joint_ent.max,ssi_joint_ent.median,ssi_joint_ent.min,ssi_mut_inf.max,ssi_mut_inf.median,ssi_mut_inf.min,ssi_attr_ent.q1,ssi_attr_ent.q3,ssi_joint_ent.q1,ssi_joint_ent.q3,ssi_mut_inf.q1,ssi_mut_inf.q3,ssi_can_cor.max,ssi_can_cor.median,ssi_can_cor.min,ssi_cor.max,ssi_cor.median,ssi_cor.min,ssi_cov.max,ssi_cov.median,ssi_cov.min,ssi_eigenvalues.max,ssi_eigenvalues.median,ssi_eigenvalues.min,ssi_can_cor.q1,ssi_can_cor.q3,ssi_cor.q1,ssi_cor.q3,ssi_cov.q1,ssi_cov.q3,ssi_eigenvalues.q1,ssi_eigenvalues.q3
openml_41027_jungle_chess_2pcs_raw_end,real_openml_multiclass,real_openml,5.32,3,6,8964,35855,0.0,0.0,,0.0,0.0,False,1999,0.5250460116302443,0.2917346137359813,0.6491400394351715,0.1893766186651794,5.319780853517877,2.6995363677584208,0.4326540129287133,0.1682993989122323,0.4334941569406429,0.1648578613698196,1.3486789806468669,0.0213950041791014,0.015600723919348,0.0211872265008743,0.015384010210862,0.9897621756047652,0.0652384785821395,17.113864937608017,0.9328721650315484,0.0882440610502944,1.0,0.0,1.0,0.0,1.0,0.0,3.969409129847192,0.382018123233813,0.5454956867153576,0.9966944452716604,0.0788062185580956,0.0688406546345067,0.4062031015507754,0.4059711837641245,0.1559977751018963,0.2706353176588294,0.4443991867797433,6.0,3.0,1999.0,0.4682415764170886,0.4030124826587883,0.4338416156491417,,0.5167583791895948,0.6273778131605964,0.5992996498249125,0.5778269800631645,0.5992996498249125,3468.0,0.0967229117277925,0.5296424452133796,0.4464913628426373,3.55415319251197,0.5250460116302004,1.0,-0.44309144717384435,0.5984074816299265,0.6931182364729459,0.7024689378757515,0.6704462257849032,-0.09471075484301938,0.9997949830429169,0.9814110305924297,0.8123167310272285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8643875492869332,0.993042377209996,1.0,1.0,1.0,1.0,1.0,1.0,3.13451895017686,2.796509305448377,2.1690051410762274,4.312327114368266,4.109069128869123,3.4866353437010567,0.1772021498767291,0.04129814852252944,0.024325839394509163,2.333678237654923,3.0400830433697767,3.6455081272454355,4.258541984645814,0.03412280808238832,0.12806103495308385,0.5500662686471542,0.43349415694064314,0.31692204523413203,0.05862083109518736,0.017868556743099385,0.00031399080484434324,0.057539440191118195,0.017985552870397638,0.00030805690365545344,1.0735147218194014,0.9967812122392287,0.9080561125218012,0.37520810108738756,0.4917802127938987,0.010514880194675537,0.02578044593286212,0.010423112436791377,0.025651781557928653,0.9376726338275864,1.033297818398728
openml_41082_USPS,real_openml_multiclass,real_openml,2.1935,10,256,1860,7438,0.0,0.0,,0.0,0.0,False,1995,0.2752138734869086,0.6062122872611335,5.9252166801370585,3.5919391561837064,2.1943462897526502,3.375432588619609,0.3557683586082598,0.009687186263341,0.8175492833273453,0.1152275733525693,3.2730602497673558,0.2083032517149472,0.1906251772775133,0.2095521652994092,0.1921520949838011,1.008028733853485,4.54918669100008,5.471349306626017,0.6513487612078452,0.1436376715638936,2.283286799929795e-17,1.5111238632922278e-16,0.3239134309842661,0.2421825985623541,0.0,0.0,6.050274726850282,0.4101243935159885,32.36539439244491,0.9814556441228384,0.5982181115366829,0.1672895719444334,,,,,,256.0,10.0,1995.0,0.2540961065514176,6.121700625307278,11.747443032180152,,,7.325317782676335e-06,0.49473684210526314,0.8237333192370404,0.49473684210526314,566.0,0.07609572465716591,0.7197879858657245,260.611193661215,1.3438224462204866,0.27521387348653864,8.0,1.5122805957887282,0.2744310575635877,0.7121820615796519,0.7730923694779118,0.8781793842034805,-0.4377510040160642,0.9624782301617306,0.6423104093884994,0.30599774288577164,1.013954828548339e-15,9.631470026824847e-56,0.0,0.797583081570997,0.26740947075208915,0.0,0.0,0.0,0.0,0.5537939824721437,0.7494665020935913,1.3035261905569072e-70,2.2741707405607386e-35,0.11174785100286533,0.5524079320113314,0.0,0.0,3.584957612081234,3.584957612081234,1.9269893968676566,6.703392109717115,6.166109744589407,4.696597359001772,0.9455512283883927,0.6031640752914322,0.15462575213147378,3.2770558818944218,3.584957612081234,5.8322021026009825,6.353679624963319,0.46107397973900066,0.7171028764512608,0.9599754659151497,0.8497646772826632,0.6274314794266206,0.9551977422853483,0.15314034094783568,1.2349923951201926e-05,1.0882845571278568,0.1538983053566056,1.209471290621628e-05,56.46122338063866,0.008540940855709393,8.213224368824974e-06,0.7236580982453585,0.8857737742780677,0.06600347133623727,0.2918083728681031,0.06653843641341682,0.29313457528862624,0.0009172178862887571,0.16732033349090933
openml_41166_volkert,real_openml_multiclass,real_openml,9.4093,10,180,11662,46648,0.0,0.0,,0.0,0.0,False,1996,0.6979686337470398,0.8843169913639259,1.3581587149980203,1.2010428286417452,9.40771349862259,2.488182747652444,1.4457322806506148,0.0594723402672215,0.4781729294877503,0.1902316825079992,2.958868963003276,,,0.1337444631186448,0.2032907054880018,0.8322998133346539,3.29079210773666,13.580527041208954,,,,,0.722196554268983,0.1966897225633053,0.0,0.0,5.229175853995308,1.3148848408482705,5.551013109945253,0.9971568889281568,0.2178758566604108,0.1666165885668556,,,,,,180.0,10.0,1996.0,0.6719523259271717,2.3473488986926667,3.3836117577472016,,,0.0365139665498193,0.906312625250501,0.5703122550178068,0.906312625250501,1089.0,0.02334505230663694,0.4664830119375574,25.732744818354533,3.456166401810067,0.6979686337468901,5.0,0.44073568480810354,0.3787575150300601,0.40414161656646624,0.3112892451569806,0.4822979291917168,-0.025384101536406134,,,,,,,0.9753086419753086,0.791907514450867,0.22957198443579765,0.0,0.0,0.0,0.6669705572977616,0.9652508170151092,,,0.5625,0.8725361366622865,0.0,0.0,3.584956710647189,3.5708348791710742,0.0,6.464893488518418,6.0518503936521295,2.958869194384847,0.6141097207860886,0.200139537268881,-2.3138157123625547e-07,1.072924966040519,3.5805482431964815,3.9545377585345154,6.219102562916623,0.07280874689307415,0.3634130681699299,0.8785656537499307,0.4159498102553535,0.2632269600378739,,,,1.1519951190969213,0.0436083683873221,0.0,36.37700319598322,0.1321330949715699,-5.137506023174744e-15,0.3607779072252438,0.5276048138222513,0.04407556745561776,0.2917174929026416,0.0,0.1652057781795167,7.260698745232161e-05,0.3890919714842573
openml_41168_jannis,real_openml_multiclass,real_openml,22.8346,4,54,16747,66986,0.0,0.0,,0.0,0.0,False,1998,0.6670449606453042,0.7151023704008102,0.4149992764808987,0.2967669663261118,22.827407407407406,3.56535468009069,0.1043431801141049,0.1723585150567665,0.3772216606367376,0.2385046429417218,1.5984999942142126,0.065718964877271,0.1455704441872534,0.0680798348623446,0.1536297537660838,1.016776341652647,1.2363595230295437,29.88613618361684,0.9596574154496268,0.0655629646088291,1.0833297476479023e-05,2.467979267174839e-05,0.8128647679551534,0.1903055142169505,0.3330466457121059,0.3744476854159446,5.110368335877171,0.1193724998658052,0.8393937467576594,0.9980478476474473,0.0534863384277318,0.058899646618679,0.6001001001001001,0.4968127210359372,0.0310075644162369,0.4794794794794795,0.4997037974210973,54.0,4.0,1998.0,0.90443184432327,0.5406574731701306,0.6981794411022332,,0.998998998998999,0.5144090088661156,0.8418418418418419,0.33340010889069777,0.8418418418418419,1350.0,0.020153464903114083,0.2574814814814815,5.322723947988982,9.087629154349095,0.6670449606452643,2.0,-0.13232009144106335,0.497995991983968,0.5240320641282565,0.5039866399465598,0.5954482297929191,-0.026036072144288547,0.9999533894248684,0.996401229326906,0.7563771450800879,6.112064841958087e-05,7.778281686918587e-08,1.115386132829577e-16,0.9682080924855492,0.8802944295427609,0.47291666666666665,0.7828251400124455,0.26042486231313927,0.0,0.9622822905723977,0.9986305353238227,2.5809878258340455e-12,2.8315669315292886e-06,0.750049251205775,0.9467042056854919,0.0,0.6511661883820031,3.584955995579937,3.584955995579937,2.9181614856485165,5.1763877382856425,5.156774961009001,4.509150026676684,0.22659011980602983,0.021986642233907894,0.007068251508506762,3.584955995579937,3.584955995579937,5.083710486712627,5.171484260885417,0.011550942734129155,0.08302074582765884,0.6411973794066769,0.3132196794153878,0.1772479230881475,0.9812967700853575,0.019493258083212575,4.310381408219058e-06,1.1822743628367298,0.01948232855545854,4.238055807057418e-06,8.085130127358417,0.911535206278143,0.0025782743802080957,0.24523380125176764,0.4772085294110323,0.009081924918327525,0.039059523027515156,0.009186773030449062,0.03929716891377069,0.45043121273508,1.0999539477604565
openml_41440_okcupid-stem,real_openml_multiclass,real_openml,7.4457,3,19,10158,40631,0.0,0.0,,0.0,0.0,False,1999,0.8189352580961072,0.5626665965015791,0.7664971687867469,0.4312823531893353,7.444956477214542,1.9778303465799336,1.0173998945171436,0.4750269264818875,0.3537899851733908,0.0867708403327158,1.123273664976186,0.0489678059264289,0.0632724014304448,0.0488108651809456,0.0636254378270482,0.9957930481221494,0.3500612037922165,50.36122738403055,0.9827187307642908,0.0316921271745784,0.3730954513553361,0.142584798143104,0.9697150593049532,0.0209560565557738,0.9528098940793176,0.0304798929345914,3.078799676985188,1.0052190055176726,0.3017495630049525,0.9979929934952468,0.0223043345709317,0.0320781546491185,0.5352676338169085,0.4824520571440133,0.0828301535831763,0.3946973486743371,0.4889078920153047,19.0,3.0,1999.0,0.5179309892000499,0.2578638859500218,0.2082349372653777,,0.8294147073536768,0.7568747452158112,0.7453726863431716,0.2823668639086625,0.7453726863431716,3906.0,0.09613349413009771,0.4226830517153098,2.4714929888939974,4.401998356628201,0.8189352580960467,2.0,0.6473166964795856,0.7158102872411489,0.5984074816299265,0.6477755511022044,0.703811623246493,0.1174028056112224,0.9999897739577903,0.9981954178575074,0.8805140683088769,0.5375620537444825,0.29745587334554446,0.2842684269759813,0.993912562257886,0.9577464788732394,0.9574861367837338,0.987825124515772,0.9383802816901409,0.9322242760320394,0.9853121711879833,0.9991139533325883,0.2908621501607629,0.4175089635450135,0.9576163078284866,0.9758295205655627,0.9353022788610901,0.9631027031029564,3.547706547510971,2.0979330756357077,0.0,4.5711143978588655,3.2143500073620164,1.1232736844236229,0.11502516625499082,0.009950755715424364,-1.9447436772068727e-08,1.2158672531676602,2.7144316734954304,2.3356617409301443,3.819372620638461,0.004575952331989708,0.02172258683357331,0.41514623478190926,0.35378998517339094,0.2924337355648726,0.6572485324234062,0.033963174447474535,4.6669888817186426e-05,0.6642942953718817,0.03415315909832334,4.6974736875248266e-05,1.8352286560222228,0.9381095594867772,0.3117212671152654,0.32311186036913175,0.38446810997765013,0.0191412902839727,0.06001422254228071,0.019258396151051113,0.060577468801372755,0.8136517602981808,1.1501776424998227
openml_41671_microaggregation2,real_openml_multiclass,real_openml,15.0229,5,20,4000,16000,0.0,0.0,,0.0,0.0,False,1998,0.948299197082598,0.4823790181688414,0.1051447497254872,0.050719621138189,15.033670033670033,2.3258171663224574,1.312136208521231,0.3022136072135956,0.2212532125032761,0.1071971123518112,1.7513523230563257,0.1802904310779257,0.2375875849912153,0.1766375012707982,0.2307354078796807,0.9963718599449946,1.299909898152471,48.379912512384855,0.9822050250500854,0.0090834162320759,0.0054832457721596,0.0062099615345881,0.9545184893474696,0.0220575763458619,0.7896863806084895,0.0578764260828395,4.040969499918115,1.2998243892506682,0.2521118915551288,0.9985588691794898,0.036199989460667,0.0198836962713763,0.6741741741741741,0.5120462966608251,0.1655913425338704,0.52002002002002,0.4997241097629943,20.0,5.0,1998.0,0.819347293469404,0.2302855988617801,0.1210241034598788,,0.7767767767767768,0.7859753827792699,0.8508508508508509,0.3831586354049193,0.8508508508508509,594.0,0.037125,0.28888888888888886,1.9677904719158705,4.760242151130387,0.9482991970823017,3.0,1.1387454330881481,0.5587454909819639,0.4439251837007348,0.30307147628590514,0.5534148296593187,0.1148203072812291,0.9946516199777838,0.9826038317467347,0.970104950339754,0.017831906299889365,0.0036730428223000528,1.2912721368144361e-05,0.9722222222222222,0.9609741248097412,0.9076558800315706,0.9136828644501279,0.773092834009199,0.7067226890756303,0.9741577411037232,0.9912270386386897,0.00036746695818616837,0.007483557531337753,0.9468965517241379,0.9713615830305411,0.7619958143074581,0.8221564798810739,3.584955995579937,2.53512341773476,0.5092352201320955,5.313824469371173,4.229622065947021,2.251208822724824,0.07220764569119975,0.0355785055360891,0.0077346914240972175,1.0522513371754167,3.584955995579937,2.7734723635874703,5.287385450805088,0.024487626332864276,0.045517399299031425,0.32857041912884993,0.22890770798264745,0.09862701491895981,0.99628118392051,0.09026184496868506,0.0004017969399177404,1.0628276950076978,0.0918449047589571,0.0004010468180803192,4.921845781281183,0.8986942282797915,-3.0814578770267026e-16,0.14949310593866055,0.30066781454726305,0.028225559970761475,0.22377167617821286,0.029428334499331625,0.21705287707551274,0.006960480876158613,1.3257337386791368
openml_41701_CPMP-2015-classification,real_openml_multiclass,real_openml,2.6667,4,25,106,421,0.0,0.0,,0.0,0.0,False,421,0.4101705184551965,0.7600556402872514,0.7842470006873695,0.5960713562507951,2.677419354838709,1.991646965402337,0.8203558134745453,0.0741168465377928,0.4735283773281745,0.1758227220935738,1.8792394563936263,,,0.2584710873617648,0.2648167732559603,0.922190476190476,1.86937659315221,9.835892337651975,,,,,0.7680657113592781,0.1037982057868727,0.418638395318848,0.1007232575056454,3.679827045393493,0.7938482017347684,1.1314389481626692,0.993844539356018,0.1910593764024707,0.1084498782271974,0.6888361045130641,0.5119184442855574,0.1215705592592523,0.5439429928741093,0.4986578525254637,25.0,4.0,421.0,0.299529524204599,0.7345146316139503,0.7695995690982036,,0.838479809976247,0.406838551564417,0.8432304038004751,0.6740710717550492,0.8432304038004751,62.0,0.14726840855106887,0.41612903225806447,2.3686595470368648,1.91099864222156,0.4101705184512994,2.0,0.29914365827175454,0.5272374197906112,0.4821513002364066,0.5463525835866261,0.5891421816953731,0.04508611955420461,,,,,,,0.8992248062015504,0.8017303532804614,0.6382978723404256,0.541095890410959,0.4097044630745625,0.2712765957446808,0.7490579696940203,0.9533465471268494,,,0.6826691035559657,0.8187542353738424,0.3695800381783474,0.4953089130651762,2.8072734823512775,2.1158066966020246,0.0,4.637685068368421,3.638420093385059,1.8792394836668318,0.35662605961059235,0.2075025319978927,-2.7273205471800566e-08,1.642286404987203,2.767604798364114,3.311619952133371,4.34162622631068,0.08658066390876407,0.27557981556989297,0.6594697907352449,0.45114784479590614,0.3099674964533725,,,,0.9868286050586628,0.16188796566875868,0.0,8.763128121640001,0.1297260430841725,0.0,0.3805576706246393,0.5553088177655755,0.09714110696013238,0.48398186374199537,0.0484371953446487,0.4268665237729979,0.03022327182669033,0.8810197217478593
openml_41703_MIP-2016-classification,real_openml_multiclass,real_openml,84.0,5,146,44,174,0.0,0.0,,0.0,0.0,False,174,0.750302708982418,2.131318374156131,3.4700915775004475,7.3958699391311375,63.0,1.3922339508675292,0.9676674495518794,0.1524692273598989,0.6860336558835265,0.2557432923014882,1.804507628694553,,,0.0486588935855573,0.1329521008113943,0.7440019003879962,1.7669973423648606,27.57319459957901,,,,,0.3530881699784427,0.3795932351422882,0.0,0.0,3.131297308236259,0.9240096712656224,6.299934037153936,0.98880301228696,0.0654442713258225,0.0496967377845399,,,,,,146.0,5.0,174.0,1.2275759865950044,2.0787826026912803,2.7523660388729474,,,0.0332153696735231,0.9367816091954023,0.6207544375981654,0.9367816091954023,1.0,0.005747126436781609,,,19.553801169590646,0.7503027089608576,2.0,-0.12250556503839205,,,,,,,,,,,,0.9365079365079365,0.2569444444444444,0.0,0.0,0.0,0.0,0.9787807272457631,0.9914737256364272,,,0.01812900641025641,0.7014430166420897,0.0,0.0,2.321832237372827,1.8284632565520664,0.0,4.069145693836934,3.545414620273174,1.8045077249828374,0.17397076374674691,0.07035343912792857,-9.62882844568469e-08,0.0,2.3213514109638216,1.8045077249828374,3.996420505180742,-9.62882844568469e-08,0.10433230774417657,0.8564470088079806,0.7901318244303328,0.3074239658654594,,,,1.005780346820811,0.006011569800247882,0.0,11.688724794181987,0.0019216353549020519,-7.631070946137892e-16,0.6448357225026526,0.8313297578112067,0.014503371360580442,0.0766418614450288,0.0,0.03498902218933453,1.801275300377975e-17,0.5577015990299878
openml_41919_CPMP-2015-runtime-classif,real_openml_multiclass,real_openml,2.6667,4,22,106,421,0.0,0.0,,0.0,0.0,False,421,0.4101705184551965,0.7600556402872514,0.7842470006873695,0.5960713562507951,2.677419354838709,2.135662760987827,0.5813720561264378,0.0741168465377928,0.4665229279764096,0.1692919623797955,1.8792394563936263,0.3205003673608485,0.2675871408440525,0.3212634634736124,0.2682242530841575,1.0023809523809524,1.961261418219325,9.327769946271191,0.838930525617675,0.1119191545866002,0.0618545912511676,0.0210584244030372,0.9274424514525748,0.0204329274600994,0.644337337546999,0.0628368390689287,3.8134350427814994,0.6098300229039508,1.0667958778878703,0.993714772541342,0.2014671745999545,0.0934595572262042,0.7030878859857482,0.5093972675909602,0.1257565454565974,0.5439429928741093,0.4986578525254637,22.0,4.0,421.0,0.299529524204599,0.7102504640358509,0.7140219062982343,,0.8194774346793349,0.4231219351752617,0.8527315914489311,0.5683221048849365,0.8527315914489311,62.0,0.14726840855106887,0.38064516129032255,2.1489983423566517,1.91099864222156,0.4101705184512994,2.0,0.29914365827175454,0.5415231340763255,0.4656366092536306,0.5630192502532928,0.5772543059777102,0.07588652482269487,0.9840688860967952,0.8288332096173543,0.6611514459448447,0.07596298677382425,0.06888293094113108,0.019712300908721957,0.944206008583691,0.93706592437438,0.8992248062015504,0.6952789699570815,0.6719628486385183,0.5271317829457365,0.7483174235860417,0.9556486415907155,0.06532045064943198,0.07238581327778167,0.9112428135424799,0.9426091825307952,0.6319957058698276,0.6787513997760358,2.8072734823512775,2.143548575797751,0.9993120829176144,4.637685068368421,3.710051374563282,2.6249431323079206,0.35662605961059235,0.21500328126965917,0.04837462239896517,1.7102795957105208,2.7473130646370625,3.3620958857182206,4.4187823802906205,0.11252823408555257,0.27389667558881925,0.6454276759285924,0.44529508695237696,0.30884602104825926,0.9844845941202793,0.23816341186112425,0.002518327662950994,0.9868286050586628,0.2387304676036508,0.0025243236811961153,8.723663301726432,0.19412950036121937,0.008688343602639323,0.3770705540003181,0.5453613814404847,0.09702988967097001,0.4943471964992593,0.0972609132178056,0.4955242136337802,0.041611753189261205,0.8659802891249431
openml_41939_MIP-2016-PAR10-classifica,real_openml_multiclass,real_openml,84.0,5,143,44,174,0.0,0.0,,0.0,0.0,False,174,0.750302708982418,2.131318374156131,3.4700915775004475,7.3958699391311375,63.0,1.4052050670579472,0.9605247209694098,0.1524692273598989,0.6818931674439686,0.2534353764778683,1.804507628694553,,,0.0499945026372791,0.1352487197295382,0.7525769028659204,1.779001874887709,27.242483169589967,,,,,0.3530881699784427,0.3795932351422882,0.0,0.0,3.143473960558607,0.9170752794218568,6.012504272478184,0.98880301228696,0.0662387351938928,0.0495871144605616,,,,,,143.0,5.0,174.0,1.2275759865950044,2.052601637378509,2.506619317500781,,,0.0361650303857041,0.9367816091954023,0.620754437598168,0.9367816091954023,1.0,0.005747126436781609,,,19.553801169590646,0.7503027089608576,2.0,-0.12250556503839205,,,,,,,,,,,,0.9365079365079365,0.2569444444444444,0.0,0.0,0.0,0.0,0.9788986748209618,0.9915927079095915,,,0.01812900641025641,0.7014430166420897,0.0,0.0,2.321832237372827,1.8318260897778216,0.0,4.069145693836934,3.546918914387646,1.8045077249828374,0.17397076374674691,0.07105798598475399,-9.62882844568469e-08,0.0628290250862837,2.3213514109638216,1.8582794704883256,3.996111065359016,0.0036890358729175787,0.10581319703078762,0.8454732678985957,0.787903321668399,0.3062927585404804,,,,1.005780346820811,0.007266629816352151,0.0,11.686729436462652,0.002496929492664672,-1.3163670654093601e-15,0.6416390097496089,0.8281574793627586,0.01432741993562272,0.07664168539513899,0.0,0.03587952527625521,8.111668601776994e-17,0.5586073163956489
openml_41972_Indian_pines,real_openml_multiclass,real_openml,202.5,8,220,1829,7315,0.0,0.0,,0.0,0.0,False,1995,1.1757799862508114,1.0259958388930075,21.208600043892996,21.759935393780268,202.5,3.5583468886980323,0.1146783138104208,0.2317230699931067,0.711814977647945,0.2452107100431715,2.0766995693428565,0.5966794045981386,0.3333537919501671,0.5918222706895024,0.3289345190918998,0.9941689896184148,10.04283763063124,3.003491239268626,0.3820106247643251,0.2676019645732022,1.5386681897383148e-20,8.141866760587053e-20,0.0919438845858289,0.195483453538266,0.0,0.0,4.943617915752698,0.2460371395600576,35.59101529398267,0.992972405952224,0.6914285422881903,0.2791611826224976,,,,,,220.0,8.0,1995.0,1.740657307245138,3.907533690746869,21.665680921434827,,,0.0002090006414003,0.569423558897243,2.3455754150800003,0.569423558897243,16.0,0.0021872863978127134,0.525,7.559732312089629,25.194166552335986,1.1757799862495255,5.0,1.187148609274939,0.5768726207434951,0.7226098783913208,0.6403825053051216,0.8389027050084104,-0.14573725764782575,0.997874506512105,0.30677063078656175,0.1270487255374259,4.308270931267281e-19,7.517755125658976e-164,0.0,0.9574022346368715,0.01809872790866591,0.0,0.0,0.0,0.0,0.15040440169327723,0.5017897530451219,0.0,3.094648523610949e-85,0.0,0.06545160894631394,0.0,0.0,3.584953255697,3.5846676395334742,2.7034093362089906,5.576737646058012,4.8402328949705025,4.673195213631264,0.9883045655086953,0.8182450887856145,0.029876883862298698,3.583067990850988,3.5848836696014446,4.7602652993065915,5.058007835489688,0.572703878355435,0.8981585724447716,0.9776913798515146,0.7330637466657843,0.36077518266453,0.9997441444707975,0.5772575959962687,5.422846197660292e-05,1.025414888042326,0.573480758127713,5.5328021311696565e-05,141.17752968698449,0.003173173344897613,0.00017045173197130655,0.554342764213682,0.9012445029632111,0.34308173195385167,0.9544775470959412,0.34360995929026994,0.9421164471661166,0.0010235521051406874,0.021147075857941584
openml_41_glass,real_openml_multiclass,real_openml,8.4444,6,9,43,171,0.0,0.0,,0.0,0.0,False,171,0.7657246611507086,0.7605338045565668,4.038296301484917,3.0712608500950367,8.714285714285714,2.0133231257717834,0.6255367816647759,0.1372331877058992,0.4952402596816022,0.2793125677497545,2.1710541960089595,0.2258034229398582,0.1858452032418385,0.2271316783689162,0.1869384103197317,1.0058823529411762,0.8775399847475475,6.237392686621452,0.7418372916022503,0.220974435597725,0.0005803555281076,0.0014870376751154,0.2423777527884163,0.2896679290052132,0.0509401709401709,0.1510175457156929,3.8363065324162,0.5652730526934941,5.338017573345689,0.9700420642248896,0.3480707893645435,0.1466219804361467,0.52046783625731,0.4050944338153044,0.1483825385792231,0.2982456140350877,0.4588314677411235,9.0,6.0,171.0,0.6404213726292659,1.538376616059349,4.254550775763367,,0.6023391812865497,0.0791696837652699,0.6432748538011696,1.2028528265184684,0.6432748538011696,7.0,0.04093567251461988,0.7999999999999999,2.0287666010079124,3.6669875776397514,0.7657246611238411,4.0,0.5715233282160512,0.4678362573099415,0.6842105263157894,0.40935672514619875,0.5730994152046783,-0.21637426900584789,0.9663682685807401,0.8527835998114336,0.40653723682808635,0.005706285733999443,0.0,0.0,0.8974358974358975,0.1323529411764706,0.0,0.5641025641025641,0.0,0.0,0.558338467554269,0.9408935604481053,0.0,0.00016922210609634554,0.0,0.36484848484848487,0.0,0.0,2.3218299885518627,2.321092549241649,0.6699960320994333,4.329481395113791,4.068979027805342,2.5486358006992873,0.5273610171511001,0.3572532878445349,0.09728501560106473,2.32061707856454,2.3218299885518627,3.9647857280995087,4.135630896716287,0.2924144274091054,0.4226922467681584,0.8998270800775416,0.4260244045377252,0.23472328659609248,0.7849957987270404,0.20736825824415928,0.025065670188734648,0.7896134210724937,0.20858807152794856,0.025213115307491898,2.4702111747270585,0.9262145485496204,0.0012442123571859416,0.26688126152274516,0.6487452656739068,0.06271885748492147,0.3085932654355107,0.06308779194071519,0.3104085199380723,0.3422783861179787,1.3757773291100615
openml_42167_stress,real_openml_multiclass,real_openml,53.0,3,12,41,161,0.0,0.0,,0.0,0.0,False,161,0.9928178486425951,0.9801047565941804,8.59048277981607,8.419573033938127,63.5,1.6848646605966204,0.9211888354377726,0.6246184950376095,0.5940048923253304,0.2478400924113175,0.8118923115303618,0.2368506246265645,0.1751299983298905,0.2383309410304806,0.1762245608194524,1.0062500000000008,1.0240285242124398,7.31919453218728,0.8821943956473347,0.1466129430563157,0.0518880724218866,0.089872777741521,0.3244198952068761,0.4707290732220314,0.0712788259958071,0.1234585481285992,2.3858305159493334,0.8553551583245453,1.6621372884129524,0.8498900505381737,0.1109264561776491,0.1358587229090329,0.2670807453416149,0.3194250049265069,0.1730580644812757,0.186335403726708,0.3905920017118146,12.0,3.0,161.0,0.9237425518088452,0.7671083356193051,1.4494925753899062,,0.3478260869565217,0.3366590510633173,0.37888198757763975,1.4603436412478965,0.37888198757763975,2.0,0.012422360248447204,0.4,1.8210862059325303,27.822916666666668,0.9928178486240955,2.0,0.5427269390116097,0.919212962962963,0.794675925925926,0.8443672839506173,0.8941358024691357,0.124537037037037,0.9993945256175049,0.9269476339993958,0.5579426612869401,0.15566421726565982,0.0,0.0,0.8679245283018868,0.058823529411764705,0.046511627906976744,0.2138364779874214,0.0,0.0,0.8625994496233972,0.9878151486725097,0.0,0.07783210863282991,0.052667578659370724,0.46337402885682577,0.0,0.1069182389937107,2.321817462345493,2.2415116793544163,0.0,3.0347456574078704,2.878212706084338,0.8118923582901637,0.44519637129090794,0.061894508469336085,-4.675980191937157e-08,1.038893181176647,2.2845597229658976,1.8308429043764975,2.9685831018410767,0.025210248091135812,0.1298668770936111,0.7692543023192736,0.5940048923253304,0.4187554823313872,0.685257837845677,0.18037145854794606,0.013255119906464273,0.6895406993322127,0.18149878016387092,0.013337964405879678,3.5260551496793675,0.6426102064106387,0.19737649154049527,0.5063801873283588,0.681629597322302,0.10691132592171844,0.3426361169263612,0.1075795217087292,0.3447775926571512,0.37440661008269893,1.0535434399306114
