dataset_name,group,gen_base_type,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_n_samples_train,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_spatial_distortion,gen_subsampled_to,CV,HDB,HDB_mean_f1,HDB_std_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,joint_ent.sd,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,nr_attr,nr_class,nr_inst,pIR_cv,p_trace,roy_root,sd_ratio,t1,w_lambda,overlap_ratio,inter_intra_ratio,boundary_density,minority_size,minority_frac,minority_nn_ratio,minority_isolation,macro_IR,IR_variance,n_minority_classes,class_imbalance_skew,lm_decision_stump,lm_1nn,lm_naive_bayes,lm_lin_discr,lm_stump_vs_1nn,ssi_f1.max,ssi_f1.median,ssi_f1.min,ssi_f2.max,ssi_f2.median,ssi_f2.min,ssi_f3.max,ssi_f3.median,ssi_f3.min,ssi_f4.max,ssi_f4.median,ssi_f4.min,ssi_f1.q1,ssi_f1.q3,ssi_f2.q1,ssi_f2.q3,ssi_f3.q1,ssi_f3.q3,ssi_f4.q1,ssi_f4.q3,ssi_attr_ent.max,ssi_attr_ent.median,ssi_attr_ent.min,ssi_joint_ent.max,ssi_joint_ent.median,ssi_joint_ent.min,ssi_mut_inf.max,ssi_mut_inf.median,ssi_mut_inf.min,ssi_attr_ent.q1,ssi_attr_ent.q3,ssi_joint_ent.q1,ssi_joint_ent.q3,ssi_mut_inf.q1,ssi_mut_inf.q3,ssi_can_cor.max,ssi_can_cor.median,ssi_can_cor.min,ssi_cor.max,ssi_cor.median,ssi_cor.min,ssi_cov.max,ssi_cov.median,ssi_cov.min,ssi_eigenvalues.max,ssi_eigenvalues.median,ssi_eigenvalues.min,ssi_can_cor.q1,ssi_can_cor.q3,ssi_cor.q1,ssi_cor.q3,ssi_cov.q1,ssi_cov.q3,ssi_eigenvalues.q1,ssi_eigenvalues.q3,cluster,dist_to_centroid,is_representative
rand_0017_moons_swiss_roll_circles_c5_f200,rand_triple,moons|swiss_roll|circles,1.9441319835020625,2,7,1964,7852,0.121,0.3,gamma,0.0,0.5,False,1999,0.3206826286296484,0.0,0.3396352656569197,0.0,1.9441319835020625,3.584956180496447,4.796711693331816e-16,0.1864724310748506,0.4415672463847506,,0.924502409207534,0.0389745785032144,0.0793841844519582,0.0384949728655845,0.0776303278211753,0.9936925674639496,0.2266259910853613,17.64726717429038,0.9631584101070496,0.055185701570593,0.5107247389415169,,0.982991495747874,,0.9539769884942472,,4.457070738368313,0.0364310412859405,0.2422076825722188,0.9969889897424952,0.0523878513356677,0.0364310412859405,0.3781890945472736,0.4440841473369299,0.0832427252883246,0.2466233116558279,0.4311533914093245,7.0,2.0,1999.0,0.0,0.1949816330798111,0.2422076825722188,,0.7158579289644822,0.8050183669201889,0.5522761380690345,0.4421982481971541,0.5522761380690345,2667,0.3396586856851757,0.7697787776527935,0.8401213180467041,1.9441319835020625,0.3206826286295668,1,0.0,0.6664502338009353,0.7518410153640614,0.7705263861055444,0.7271583166332665,-0.0853907815631261,0.999998449868309,0.99975370217842,0.863340924671413,0.5107247389415169,0.5107247389415169,0.5107247389415169,0.982991495747874,0.982991495747874,0.982991495747874,0.9539769884942472,0.9539769884942472,0.9539769884942472,0.9395578008193032,0.9999500961962988,0.5107247389415169,0.5107247389415169,0.982991495747874,0.982991495747874,0.9539769884942472,0.9539769884942472,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.505682917057122,4.460581644485687,4.399576364178835,0.1098822255251459,0.0488769452182937,0.0037756726468591,3.5849561804964467,3.5849561804964467,4.439493467818661,4.477333653609614,0.0321249360943673,0.0699651218853203,0.4415672463847501,0.4415672463847501,0.4415672463847501,0.3759265747260008,0.0159744591815198,0.0012040834642586,0.3675172639845244,0.0157430822093988,0.0011745068362207,1.3509309782420953,1.0072809722401022,0.6070445510887222,0.4415672463847501,0.4415672463847501,0.0110474552142954,0.0298181758280385,0.0110968491996907,0.02942622652381,0.9168433297170324,1.0784524056213305,0,3.0887383799995995,True
rand_0205_moons_circles_c4_f20,rand_pair,moons|circles,6.794007490636704,2,4,521,2081,0.053,0.1,,0.0,0.7,False,2081,0.743392599711677,0.0,0.9023411106074378,0.0,6.794007490636704,3.584956672581819,0.0,0.7118652184711851,0.3829653756782947,,0.5527676557520013,0.0928195207552784,0.1757957039698349,0.0927492677390807,0.1760191084335776,0.9996552496474151,0.3715039663900019,7.554290064525942,0.9490733092822752,0.064321379171041,0.2191436329363131,,0.6405574243152331,,0.2431523306102835,,4.064551647508691,0.0339602807614439,0.1718692490998404,0.9703592675406258,0.0731726808251291,0.0339602807614439,,,,,,4.0,2.0,2081.0,0.0,0.1466624789684174,0.1718692490998404,1.029242536998333,,0.8533375210315826,0.1055527763881941,0.82431571227554,0.1055527763881941,267,0.1283037001441614,0.848689138576779,0.3019981658180455,6.794007490636704,0.7433925997109626,1,0.0,0.8719144956579826,0.9746506346025384,0.8765597862391449,0.8719144956579826,-0.1027361389445558,0.999990116819792,0.963702708478509,0.8674903079514912,0.2191436329363131,0.2191436329363131,0.2191436329363131,0.6373186593296648,0.6373186593296648,0.6373186593296648,0.24112056028014,0.24112056028014,0.24112056028014,0.9124721174700996,0.9999520514404848,0.2191436329363131,0.2191436329363131,0.6373186593296648,0.6373186593296648,0.24112056028014,0.24112056028014,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.090551082066864,4.071066253930713,4.019844429450377,0.1172165304314836,0.0659947059511467,0.0465098778149961,3.5849561804964467,3.5849561804964467,4.044703014625988,4.089495244149393,0.0475657157324678,0.0923579452558722,0.3832813914574026,0.3832813914574026,0.3832813914574026,0.4501609270598954,0.0233846185730942,0.003430679340454,0.4499743199482122,0.0233076724951028,0.0034205093226004,1.455608991553636,0.9959786618320752,0.5462153971162724,0.3832813914574026,0.3832813914574026,0.0073375989826026,0.0473564799077287,0.0073993077086251,0.046623917883012,0.8733724664260937,1.121051623489496,1,1.8452985151133223,True
rand_0234_moons_c3_f20,rand_moons,moons,12.428571428571429,3,2,136,540,0.159,1.0,gamma,0.25,0.0,False,540,1.0048749487132418,0.7922579508740296,0.2826353775100524,0.2239201250306219,12.428571428571429,2.9999604195271727,0.0,0.6560500983335058,0.2344446118171847,0.281272343328426,0.8892343771444959,0.1898860957822089,,0.1900404803386025,,1.0009073733667573,0.2694595248931249,4.626527144164716,0.8886659840930042,0.0406572452162189,0.8303639482069188,0.0908558968145712,0.9666114939761452,0.0453336706765023,0.949145157676862,0.0631827155022144,3.696991368606612,0.0100136425675868,0.2324570403483954,0.9621639231824416,0.1922034280650568,0.0100136425675868,0.3407407407407407,0.3228504768473235,0.2476544039448691,0.2537037037037037,0.43553347875678,2.0,3.0,540.0,0.6225104870776983,0.1890426831416848,0.2311912800314849,,0.3277777777777778,0.8111946989921466,0.4333333333333333,0.715843315823132,0.4333333333333333,35,0.0648148148148148,0.3714285714285714,0.6248265129534516,6.8809523809523805,1.0048749487076591,2,0.6873015035880935,0.7925925925925926,0.7351851851851853,0.8018518518518518,0.7944444444444444,0.0574074074074073,0.9174149978897568,0.8886659840930042,0.8599169702962515,0.9352644354583493,0.7792213042100553,0.7766061049523517,0.994059405940594,0.9914893617021276,0.9142857142857144,0.986138613861386,0.9851063829787234,0.8761904761904762,0.8742914771946279,0.9030404909913804,0.7779137045812035,0.8572428698342023,0.952887537993921,0.9927743838213609,0.9306484295845998,0.9856224984200548,2.9999604195271727,2.9999604195271727,2.9999604195271727,3.704072083170531,3.696991368606612,3.689910654042693,0.1992841426289757,0.1922034280650568,0.1851227135011379,2.9999604195271727,2.9999604195271727,3.693451011324653,3.7005317258885713,0.1886630707830974,0.1957437853470163,0.4333341931449455,0.2344446118171847,0.0355550304894239,0.1898860957822089,0.1898860957822089,0.1898860957822089,0.1900404803386025,0.1900404803386025,0.1900404803386025,1.1914440306739913,1.0009073733667573,0.8103707160595234,0.1349998211533043,0.3338894024810651,0.1898860957822089,0.1898860957822089,0.1900404803386025,0.1900404803386025,0.9056390447131404,1.0961757020203744,2,5.032957431260047,True
rand_0298_swiss_roll_c4_f200,rand_swiss_roll,swiss_roll,5.0,4,3,1300,5200,0.166,1.0,,0.0,0.0,False,1998,0.455083060238432,0.7389126548636302,4.087123937312189,3.020027599276043,5.0,3.584955995579937,0.0,0.082522004249642,0.5268252996693593,0.4257972206283825,1.8254482193680417,0.0265827886595988,0.0217991212887162,0.0268264090818425,0.0219994752642642,1.0074916221039538,0.0563707417127534,3.443447866339476,0.6002181528936511,0.3498786133119707,0.1722432668177545,0.073521338105886,0.4526900575937811,0.2673711878845998,0.0909487539599495,0.113625524031138,4.880281997268359,0.469685067158375,3.2137506478371534,0.9695351006662318,0.5301222176796209,0.469685067158375,0.0755755755755755,0.2150358458727781,0.1295270404036407,0.0455455455455455,0.2085495553897384,3.0,4.0,1998.0,0.5245078467118747,1.1952412353048414,2.178479183230561,,0.1146146146146146,0.1544582127517345,0.0990990990990991,1.4993151560221374,0.0990990990990991,400,0.0769230769230769,0.962,0.5393752897636749,2.708333333333333,0.4550830602380819,2,-0.4346507595746656,0.5961322645290582,0.9546118904475618,0.9385891783567134,0.8805076820307282,-0.3584796259185036,0.9930086118468656,0.4856873575114653,0.3219584893226227,0.2938930133004334,0.1551316712034381,0.1068476945845127,0.8503253796095445,0.428069279433639,0.0827137546468401,0.2723577235772357,0.0434593076056815,0.0,0.403822923417044,0.7393479846791655,0.1139824685640821,0.2054250299986653,0.3171156097312704,0.5921410193148174,0.004071661237785,0.1574701312933794,3.584955995579937,3.584955995579937,3.584955995579937,5.397103273825507,4.764264787156069,4.479477930823499,0.93092628412448,0.6461394277919101,0.0133009411224724,3.584955995579937,3.584955995579937,4.621871358989784,5.080684030490788,0.3297201844571913,0.788532855958195,0.8278792955243055,0.7129407556595155,0.0396558478242571,0.0430846684723427,0.0347929441282157,0.0018707533782379,0.0434409309723329,0.0351608174839251,0.0018774787892696,1.0646310670586878,1.0059214069173612,0.9519223923358116,0.3762983017418863,0.7704100255919105,0.0183318487532268,0.0389388063002792,0.0185191481365974,0.039300874228129,0.9789218996265864,1.0352762369880244,3,2.4322098725447265,True
extreme_noise_pareto_sc15_out25_classifica_c3_rs314,extreme_noise,classification,4.287946428571429,3,20,750,3000,0.15,1.5,pareto,0.25,0.0,True,3000,0.655516590179074,0.6996560191295715,0.2195277998349333,0.1535939465207828,4.287946428571429,3.807351718201447,0.0,0.3250108308731748,0.2325886704058392,0.2066399790078766,1.294573782397486,0.9344268516082996,0.01511415670329,0.9387848414296932,0.0150685192374723,1.0046916571064473,4.198917856751602,14.315944341960856,0.8750177612436193,0.0046706262910574,0.4643297514064218,0.0525858379657381,0.9877209692157536,0.001799365608843,0.9276785991486308,0.0056374824758706,5.011496692587782,0.0031009973076289,0.1749638141367957,0.9991311111111112,0.0904288080111499,0.0031009973076289,,,,,,20.0,3.0,3000.0,0.404711489781869,0.1508950601266878,0.1674300499412949,1.1401118016412346,,0.8501773352984214,0.8073073073073073,0.7177343538640955,0.8073073073073073,448,0.1493333333333333,0.3745535714285714,101.48093459867974,2.913600860312429,0.6555165901784185,2,0.6659996661817127,0.6457581830327321,0.5283527054108217,0.6517635270541082,0.6344141616566467,0.1174054776219104,0.8711896139451752,0.860964047535993,0.8514078001127328,0.5519697448595566,0.3754892193990021,0.3670083849865879,0.9858823529411764,0.9847908745247148,0.9832869080779943,0.9117647058823528,0.9043092522179976,0.8774373259052924,0.8584853688166304,0.864658114842752,0.371248802192795,0.4637294821292794,0.9840388913013548,0.9853366137329456,0.890873289061645,0.9080369790501752,3.584955995579937,3.584955995579937,3.584955995579937,4.794518858624459,4.783481073639105,4.772288917578638,0.1066559448060706,0.0954637887456035,0.0844260037602495,3.584955995579937,3.584955995579937,4.7794970511242925,4.787953022522181,0.0909918398625266,0.0994478112604155,0.4029849216275855,0.2572542214001542,0.1115235211727229,0.9641401328086804,0.934566035015917,0.8800269788309376,0.9818499288641672,0.9484477938234376,0.8981606440960898,19.02007524489443,0.0652699821334448,0.0238383932019025,0.1843888712864385,0.3301195715138698,0.9242484349795466,0.9453817238806276,0.9360217397983104,0.9585820982480724,0.0429182186891417,0.093555312337389,4,2.8698926296681875,True
extreme_ir42_c4_all5_rs237,extreme_imbalance,moons|circles|gaussian_quantiles|s_curve|swiss_roll,26.3875,4,13,672,2686,0.05,0.05,,0.0,0.0,False,2686,1.24419725351689,0.580459302680715,0.7589524657522401,0.4405410190383545,26.3875,3.700435717268993,9.244454088746557e-16,0.6587274253237821,0.2728182760820761,0.0686042678117248,1.0464904937269777,0.0129685845222297,0.0117282474195018,0.0130130102291727,0.0117631677607059,1.004109868428693,0.0641490833295834,24.809585525685108,0.9823239460225246,0.027004888701362,0.2010758651536897,0.0995083072895506,0.7078028190068565,0.2204849408275412,0.5421133000367374,0.1968036791051562,4.704745317137684,0.0369239423189002,0.2555049807731598,0.9969471610052733,0.0421808938582854,0.0369239423189002,,,,,,13.0,4.0,2686.0,0.9684870441167878,0.2327025264171535,0.1228924839561538,1.0582909426149447,,0.7837075781917687,0.5645645645645646,0.327753720228473,0.5645645645645646,80,0.0297840655249441,0.27,1.9085387648193008,8.843883928571428,1.2441972535150374,3,1.118901710425571,0.7869071476285905,0.7107548430193721,0.7955911823647295,0.7895791583166333,0.0761523046092184,0.9997777951936238,0.9981363665940848,0.9161446834842084,0.2634145213622531,0.1528027025557039,0.073488671439666,0.9756771697070205,0.6775865539452496,0.4552147239263803,0.8805970149253731,0.4206349206349206,0.3202453987730061,0.9633039886239364,0.9992502448769706,0.1118538534109834,0.2198399095115455,0.5145502645502645,0.852020790200138,0.3761022927689594,0.520757850241546,3.584955995579937,3.584955995579937,3.584955995579937,4.619776703178882,4.601629057139205,4.497932636313958,0.1319489261322113,0.0282525053069635,0.0101048592672867,3.584955995579937,3.584955995579937,4.570397432065634,4.610586436000896,0.0192951264452734,0.0594841303805351,0.3293126739353167,0.2948304192147095,0.1864434787487418,0.0670924959226841,0.0131672144919421,0.0002132301493775,0.0676424338758897,0.0131829012368197,0.0002180494430237,1.1350277467126697,1.0229261011069746,0.8731989996311035,0.2406369489817257,0.3120715465750131,0.0079292634153238,0.0193012805590337,0.0080091067207327,0.0193790009551424,0.9593779058864528,1.0552851604538485,5,2.086636052225657,True
extreme_sparse_f500_info5_c3,extreme_sparse,classification,11.74621212121212,3,500,1000,4000,0.05,0.1,,0.0,0.0,False,1999,0.9443041750410722,0.824857087102667,0.4164407154728071,0.3435040755158502,11.74621212121212,3.584956180496448,8.890679326117937e-16,0.5958271671776001,0.5643865439875555,0.0991399766556488,0.9647701746735984,0.0179294680052681,0.0141607539920906,0.0179233908221533,0.0141718627072759,0.9997555200030684,0.5115150149815507,109.31036829247242,0.998381791730457,0.0091203876209921,9.853165544677637e-40,1.641503067447425e-39,0.961709796152324,0.0152561968783615,0.0,0.0,4.540900383857861,0.0079041720209552,0.997159842805688,0.9979476982112868,0.0088259713121837,0.0079041720209552,,,,,,500.0,3.0,1999.0,0.6226902965929222,0.6468930770397163,0.6738542249124051,,,0.4514630496629166,0.6763381690845423,0.0999158491197701,0.6763381690845423,264,0.066,0.25,21.526447365812604,6.344993239481429,0.944304175040364,2,0.6613392683134435,0.8052010688042753,0.6731062124248496,0.7791930527722112,0.6451035404141616,0.1320948563794257,0.9999994309196386,0.99933456163666,0.8105041665181929,2.8802571806093595e-39,7.569248279393131e-41,3.887337529598416e-60,0.9785752544188536,0.9576837416481068,0.948870392390012,0.0,0.0,0.0,0.9986132174811204,0.9997388179631272,3.7846241396965655e-41,1.4779748317016453e-39,0.9532770670190592,0.9681294980334804,0.0,0.0,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.547059206032883,4.541869117067432,4.398004321843681,0.1517220333263642,0.0078572381026131,0.0026671491371619,3.5849561804964467,3.5849561804964467,4.539789681890513,4.543428129434797,0.0062982257352481,0.0099366732795318,0.6344890937674406,0.564386543987555,0.4942839942076694,0.6166047549513193,0.01516168031978,1.659994561841057e-07,0.6200141278409275,0.015149620334249,1.642508262804725e-07,2.737676159434388,0.9141383753950528,-4.0726491558459616e-15,0.5293352690976122,0.5994378188774978,0.0071030864492719,0.0257712391691315,0.007092424842279,0.0257706105035598,0.5775132974902064,1.3618788929061605,6,2.3554367879861817,True
rand_0286_swiss_roll_s_curve_c3_f5,rand_pair,swiss_roll|s_curve,5.0497237569060776,3,5,362,1444,0.032,0.1,gamma,0.05,0.5,False,1444,0.6513885902872086,0.500114457228254,0.4577957287319845,0.2289502623962094,5.0497237569060776,3.4594233254486704,0.0,0.3139907203975769,0.3767224663107471,0.0944561964244599,1.288338284482528,0.0274073834354626,0.0268717598130861,0.0281532190434801,0.0277438761939359,1.028700824606449,0.0891753337499639,9.463293820873396,0.940969103469054,0.0713433704411717,0.6448232918400078,0.0608108387778174,0.992187468983722,0.0046864120660405,0.975506719434671,0.0131115792733969,4.611621032573153,0.129717952097006,0.3511362693701902,0.98413724572402,0.1361405773580454,0.129717952097006,0.1461218836565097,0.3092055515314515,0.1180262891788167,0.0727146814404432,0.2597575478768034,5.0,3.0,1444.0,0.418495187048437,0.2927616062894801,0.244870906361672,1.0506214396233664,0.3704986149584487,0.7261333236834655,0.2347645429362881,0.5239641772189809,0.2347645429362881,181,0.1253462603878116,0.8596685082872928,0.9234017646959928,3.198937242423763,0.6513885902858554,2,0.5579149113302441,0.632964116366606,0.90929167277715,0.6765915292886248,0.7049873045723668,-0.2763275564105441,0.989222969729884,0.9819772960763166,0.8235300679934217,0.7149345183354497,0.6131247684541064,0.606410588730467,0.995249406175772,0.9945205479452056,0.9867924528301888,0.9835616438356164,0.9825811559778306,0.960377358490566,0.9221904311502902,0.9879247523953576,0.6097676785922868,0.6640296433947781,0.990656500387697,0.9948849770604888,0.9714792572341984,0.9830713999067237,3.4594233254486704,3.4594233254486704,3.4594233254486704,4.725397900367036,4.629015094408944,4.405701352089407,0.3420602578417915,0.1187465155222549,0.0223637095641624,3.4594233254486704,3.4594233254486704,4.582427184855883,4.715563631144496,0.0321979787867023,0.1653344250753159,0.4435130833275712,0.3767224663107471,0.3099318492939229,0.0760349546932076,0.0147261230981277,0.0033122953616398,0.0795962371889389,0.0150055310796002,0.0034584692609518,1.1412374101426472,1.014397131243565,0.9054675466027736,0.343327157802335,0.4101177748191591,0.0087715408006594,0.0433263624869469,0.0090704400978258,0.0442112002601849,0.9997225205844232,1.082679514458837,7,4.477129247739945,True
moons_noise_gamma,moons,moons,1.979099678456592,2,2,464,1853,0.15,0.2,gamma,0.03,0.0,False,1853,0.328656233135456,0.0,0.9495782572778306,0.0,1.979099678456592,3.58495515040037,0.0,0.1949701536868279,0.6322709301855716,,0.9206166526739998,0.2675893580707266,,0.2628329235015004,,0.982852197641179,0.3750036935217299,2.5735698832381035,0.7487973992298446,0.0767476576102658,0.8126567102311676,,0.9967620075553156,,0.994603345925526,,4.147852100699058,0.0637814505629549,0.6660183888058745,0.9531906515855476,0.3577197023753116,0.0637814505629549,0.0755531570426335,0.148580072727377,0.164923136871217,0.0555855369670804,0.2291814357740406,2.0,2.0,1853.0,0.0,0.3997665291577279,0.6660183888058745,,0.08041014570966,0.6002334708422721,0.110091743119266,1.55985014112166,0.110091743119266,622,0.335671883432272,0.9356913183279744,0.3660476422713801,1.979099678456592,0.3286562331351013,1,0.0,0.832561122244489,0.9499692718770876,0.8772571810287241,0.873254509018036,-0.1174081496325984,0.8030661883662469,0.7487973992298446,0.6945286100934422,0.8126567102311676,0.8126567102311676,0.8126567102311676,0.9967620075553156,0.9967620075553156,0.9967620075553156,0.994603345925526,0.994603345925526,0.994603345925526,0.7216630046616435,0.7759317937980457,0.8126567102311676,0.8126567102311676,0.9967620075553156,0.9967620075553156,0.994603345925526,0.994603345925526,3.58495515040037,3.58495515040037,3.58495515040037,4.192952396906038,4.147852100699058,4.102751804492078,0.4028199985822915,0.3577197023753116,0.3126194061683316,3.58495515040037,3.58495515040037,4.125301952595568,4.170402248802548,0.3351695542718216,0.3802698504788016,0.6322709301855716,0.6322709301855716,0.6322709301855716,0.2675893580707266,0.2675893580707266,0.2675893580707266,0.2628329235015004,0.2628329235015004,0.2628329235015004,1.248019852300396,0.982852197641179,0.717684542981962,0.6322709301855716,0.6322709301855716,0.2675893580707266,0.2675893580707266,0.2628329235015004,0.2628329235015004,0.8502683703115705,1.1154360249707875,8,3.234180185729079,True
rand_0064_circles_moons_c4_f3,rand_pair,circles|moons,33.785714285714285,4,3,179,715,0.011,0.05,t,0.1,0.0,False,715,1.0472181490171408,0.9284485409534544,0.1310083303836516,0.1216344931974494,33.785714285714285,2.9999788543383965,0.0,0.4478629212709895,0.1719078988763666,0.1432109182225855,1.163217564730545,0.0624328843115305,0.0816361760803119,0.0629595219790738,0.0827863296180859,0.9983443237938032,0.1618525695265964,7.632072422463954,0.9551876837273406,0.0491338473956134,0.628765009937966,0.0746747135293877,0.9432219740065968,0.105935375878136,0.9069419580428452,0.1483735126208407,4.010784662426437,0.0293040419061871,0.1433940771730574,0.97919311457773,0.1524117566425043,0.0293040419061871,0.2811188811188811,0.3211224772091754,0.1875523277101057,0.2013986013986014,0.4013258862132118,3.0,4.0,715.0,0.7924049429048798,0.1296757112845734,0.1226032687307525,,0.3384615384615385,0.8726017999950664,0.3552447552447552,0.3352299470294922,0.3552447552447552,14,0.0195804195804195,0.3142857142857144,1.3032125920109687,14.704887218045114,1.0472181490112824,2,0.646276531005919,0.7105352601291562,0.8125827736952521,0.73295008379921,0.6559485718973782,-0.1020475135660958,0.9874670225867308,0.979454303065558,0.8986417255297332,0.7513413048037464,0.6092986870405248,0.5495117520139584,0.991869918699187,0.9851662874952328,0.7272727272727273,0.9815195071868584,0.9657145913564398,0.6060606060606061,0.9390480142976456,0.9834606628261444,0.5797234282625872,0.6647806368044568,0.979068326646212,0.9909072844093046,0.9442166233970576,0.9806225115037074,2.9999788543383965,2.9999788543383965,2.9999788543383965,4.03930235283037,4.012298669615799,3.980752964833142,0.1824434542357993,0.1508977494531427,0.123894066238571,2.9999788543383965,2.9999788543383965,3.9965258172244704,4.025800511223085,0.1373959078458568,0.166670601844471,0.3304744384701881,0.1332676664793213,0.0519815916795904,0.1566746749391121,0.017136521676535,0.0134874563189443,0.1585314169353932,0.0169302880455915,0.0134168609562366,1.1728304096633395,0.9690858360509852,0.853116725667085,0.0926246290794559,0.2318710524747547,0.0153119889977396,0.0869055983078236,0.015173574500914,0.0877308524904924,0.9111012808590352,1.0709581228571623,9,4.523730458799495,True
