dataset_name,group,gen_base_type,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_n_samples_train,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_spatial_distortion,gen_subsampled_to,CV,HDB,HDB_mean_f1,HDB_std_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,joint_ent.sd,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,nr_attr,nr_class,nr_inst,pIR_cv,p_trace,roy_root,sd_ratio,t1,w_lambda,overlap_ratio,inter_intra_ratio,boundary_density,minority_size,minority_frac,minority_nn_ratio,minority_isolation,macro_IR,IR_variance,n_minority_classes,class_imbalance_skew,lm_decision_stump,lm_1nn,lm_naive_bayes,lm_lin_discr,lm_stump_vs_1nn,ssi_f1.max,ssi_f1.median,ssi_f1.min,ssi_f2.max,ssi_f2.median,ssi_f2.min,ssi_f3.max,ssi_f3.median,ssi_f3.min,ssi_f4.max,ssi_f4.median,ssi_f4.min,ssi_f1.q1,ssi_f1.q3,ssi_f2.q1,ssi_f2.q3,ssi_f3.q1,ssi_f3.q3,ssi_f4.q1,ssi_f4.q3,ssi_attr_ent.max,ssi_attr_ent.median,ssi_attr_ent.min,ssi_joint_ent.max,ssi_joint_ent.median,ssi_joint_ent.min,ssi_mut_inf.max,ssi_mut_inf.median,ssi_mut_inf.min,ssi_attr_ent.q1,ssi_attr_ent.q3,ssi_joint_ent.q1,ssi_joint_ent.q3,ssi_mut_inf.q1,ssi_mut_inf.q3,ssi_can_cor.max,ssi_can_cor.median,ssi_can_cor.min,ssi_cor.max,ssi_cor.median,ssi_cor.min,ssi_cov.max,ssi_cov.median,ssi_cov.min,ssi_eigenvalues.max,ssi_eigenvalues.median,ssi_eigenvalues.min,ssi_can_cor.q1,ssi_can_cor.q3,ssi_cor.q1,ssi_cor.q3,ssi_cov.q1,ssi_cov.q3,ssi_eigenvalues.q1,ssi_eigenvalues.q3,cluster,dist_to_centroid,is_representative
moons_x_circles_severe,moons_circles,moons|circles,5.055555555555555,2,4,545,2180,0.1,0.1,,0.0,0.0,False,2180,0.6697247706422018,0.0,0.730084510162954,0.0,5.055555555555555,3.584957640592022,0.0,0.6192911098198721,0.381828553290393,,0.6464599001526788,0.0832106159447489,0.1773068081677245,0.083287754995549,0.1774378408867176,1.0024261103018934,0.3643023285760493,6.420535676876437,0.9505758402685078,0.0653618257298475,0.1428751040622336,,0.6830275229357798,,0.2399082568807339,,4.130731253386949,0.0224027971149404,0.1706764889962326,0.9704959599360324,0.1006862873577518,0.0224027971149404,,,,,,4.0,2.0,2180.0,0.0,0.1457930441078345,0.1706764889962326,1.0701005716085144,,0.8542069558921654,0.0360180090045022,0.688118340878811,0.0360180090045022,360,0.1651376146788991,0.9733333333333332,0.5082396769634475,5.055555555555555,0.6697247706415874,1,0.0,0.8352237808951236,0.9946639946559788,0.9212839011356044,0.8132144288577154,-0.159440213760855,0.9999290971652188,0.96961977845869,0.8601496186998348,0.1455450078590249,0.1455450078590249,0.1455450078590249,0.6818409204602301,0.6818409204602301,0.6818409204602301,0.2416208104052026,0.2416208104052026,0.2416208104052026,0.919578901211598,0.9998704454427004,0.1455450078590249,0.1455450078590249,0.6818409204602301,0.6818409204602301,0.2416208104052026,0.2416208104052026,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.148410657960879,4.138674761267637,4.0959929814689655,0.1352943288600041,0.0926125490613327,0.0828766523680908,3.5849561804964467,3.5849561804964467,4.127503231145568,4.141609820613349,0.0896774897156207,0.1037840791834021,0.3848348351895752,0.3848348351895752,0.3848348351895752,0.4432691762935023,0.0113675707382685,0.0004103016876769,0.4421463453338937,0.0113318607629028,0.0004106286256737,1.441530707739621,1.0027833634431669,0.5552146815900867,0.3848348351895752,0.3848348351895752,0.0056703766393391,0.0217750300726646,0.0057036711896173,0.0217573216199801,0.884006611012164,1.119354781485013,1,2.5688480010829093,False
moons_x_classification_f10,moons_hybrid,moons+classification,1.6666666666666667,2,10,480,1920,0.1,0.1,,0.0,0.0,False,1920,0.25,0.0,2.868832717131145,0.0,1.6666666666666667,3.5849625007211565,4.681111291435604e-16,0.1176470588235294,0.7979693510451411,,0.954434002924965,0.1361251125422277,0.2300980052526438,0.1354872043589678,0.2292190055293406,0.995277506290882,0.8351402765672772,9.356553234573266,0.911448554732234,0.195866796673727,0.0398827079319501,,0.4322916666666667,,0.2098958333333333,,4.437389495403146,0.2094835212830058,1.7529635220660271,0.9897243923611112,0.1020070082429766,0.2094835212830058,0.08125,0.3831838131954286,0.0658731899497827,0.0385416666666666,0.1925500370350589,10.0,2.0,1920.0,0.0,0.6367550852074036,1.7529635220660271,,0.5395833333333333,0.3632449147925963,0.3697916666666667,0.5800072675102413,0.3697916666666667,720,0.375,0.8274999999999999,1.277243786446732,1.6666666666666667,0.2499999999997396,1,0.0,0.8325477621910488,0.883935871743487,0.8792558450233802,0.879929191716767,-0.0513881095524382,0.9999999739493264,0.9995531225820626,0.4250930938525603,0.0398827079319501,0.0398827079319501,0.0398827079319501,0.4322916666666667,0.4322916666666667,0.4322916666666667,0.2098958333333333,0.2098958333333333,0.2098958333333333,0.9975443872174932,0.9999353205214015,0.0398827079319501,0.0398827079319501,0.4322916666666667,0.4322916666666667,0.2098958333333333,0.2098958333333333,3.584962500721157,3.584962500721157,3.584962500721157,4.537876775897806,4.535416477334905,3.9761363599051354,0.5632601437409877,0.0039800263112175,0.0015197277483158,3.584962500721157,3.584962500721157,4.532496000296254,4.536731384109437,0.0026651195366851,0.0069005033498688,0.7979693510451411,0.7979693510451411,0.7979693510451411,0.8532783462650232,0.031361402616056,0.0044250576430688,0.8652558162863971,0.0312455357929776,0.0044463774176094,2.6078206531477037,0.9421832317588872,-1.8657972072703984e-16,0.7979693510451411,0.7979693510451411,0.0147006970220571,0.1344108146789207,0.0144844974014582,0.1328441874205944,0.4771808649942603,1.323610436145949,43,9.34456020366645,False
moons_x_classification_f100,moons_hybrid,moons+classification,1.6666666666666667,2,100,480,1920,0.1,0.1,,0.0,0.0,False,1920,0.25,0.0,2.8080657058661136,0.0,1.6666666666666667,3.584962500721156,1.3389793477436902e-15,0.1176470588235294,0.8125799559875883,,0.954434002924965,0.0309292422512147,0.0371827279221609,0.0310017628659144,0.0372760625813054,1.0017924577731665,0.4849983854852848,71.2097635199195,0.9907182769023324,0.0644809584108224,4.281524722270498e-07,,0.4864583333333333,,0.0,,4.525993369641078,0.0680901862486867,1.9436542038348967,0.997978515625,0.0134031340050438,0.0680901862486867,0.3859375,0.4930058381821379,0.0119680886975148,0.2776041666666666,0.4479336956621716,100.0,2.0,1920.0,0.0,0.6602861848727909,1.9436542038348967,,1.0,0.339713815127209,0.8588541666666667,0.1682492431912452,0.8588541666666667,720,0.375,0.5933333333333333,8.340074444059496,1.6666666666666667,0.2499999999997396,1,0.0,0.8499011356045424,0.6203861055444222,0.8812598530394121,0.8805824983299934,0.2295150300601202,0.9999999992880162,0.999786205548338,0.4316868819041648,4.281524722270498e-07,4.281524722270498e-07,4.281524722270498e-07,0.4864583333333333,0.4864583333333333,0.4864583333333333,0.0,0.0,0.0,0.9992885388469864,0.9999558362735216,4.281524722270498e-07,4.281524722270498e-07,0.4864583333333333,0.4864583333333333,0.0,0.0,3.584962500721157,3.584962500721157,3.584962500721157,4.538513402823308,4.535646702362299,3.993380090021022,0.5460164136251002,0.0037498012838232,0.000883100822814,3.584962500721157,3.584962500721157,4.534420587824459,4.5367253554743066,0.002671148171816,0.0049759158216626,0.8125799559875883,0.8125799559875883,0.8125799559875883,0.4293375880179561,0.0193514581564374,1.6933719014976196e-06,0.4278446234002515,0.0192948521840571,1.7040418073405825e-06,2.675837598542957,0.9575153448106484,-6.399896634735574e-16,0.8125799559875883,0.8125799559875883,0.0087651192763986,0.0363193590790443,0.0087465815142063,0.0363451095233899,0.7169501564673678,1.2191115469306832,6,7.514924460097114,False
moons_x_classification_f50,moons_hybrid,moons+classification,1.6666666666666667,2,50,480,1920,0.1,0.1,,0.0,0.0,False,1920,0.25,0.0,2.8720079033135035,0.0,1.6666666666666667,3.5849625007211574,4.485978453382215e-16,0.1176470588235294,0.8023334497267532,,0.954434002924965,0.0425459018142698,0.0619969926277702,0.0424394995230035,0.0618058811341099,0.9983966651822556,0.5301857478301745,40.99945066127405,0.982095673392163,0.0907769653109709,0.0004300181136492,,0.5151041666666667,,0.1333333333333333,,4.516117313619644,0.096189901862659,1.806930594411188,0.9968899197048612,0.0232791900264769,0.096189901862659,0.3223958333333333,0.4849100950626667,0.0196685792499087,0.2119791666666666,0.4088166422569873,50.0,2.0,1920.0,0.0,0.6437389645504324,1.806930594411188,1.0635804986547028,1.0,0.3562610354495675,0.771875,0.2372242502273689,0.771875,720,0.375,0.581388888888889,5.303911521968023,1.6666666666666667,0.2499999999997396,1,0.0,0.8532398129592518,0.6531022044088176,0.8852558450233801,0.8805811623246492,0.2001376085504341,0.9999999969760688,0.9998198449563782,0.4269343353298235,0.0004300181136492,0.0004300181136492,0.0004300181136492,0.5151041666666667,0.5151041666666667,0.5151041666666667,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.9993523026421752,0.9999499899201988,0.0004300181136492,0.0004300181136492,0.5151041666666667,0.5151041666666667,0.1333333333333333,0.1333333333333333,3.584962500721157,3.584962500721157,3.584962500721157,4.538256449995509,4.535163883937412,3.9789167222724697,0.5604797813736524,0.0042326197087101,0.0011400536506132,3.584962500721157,3.584962500721157,4.534173913006917,4.536748331504562,0.0026481721415607,0.0052225906392053,0.8023334497267532,0.8023334497267532,0.8023334497267532,0.4776426257277866,0.0208266965819591,7.271398381013968e-05,0.4775291230129806,0.0209324775373014,7.310036996885167e-05,2.8241465128695094,0.9738604491693068,4.2340680786574165e-16,0.8023334497267532,0.8023334497267532,0.0088084390708741,0.042980490825657,0.0087853857200824,0.043027530164815,0.7143212668086353,1.157503285797573,6,8.337678009113482,False
moons_x_gaussian_dominant_one,moons_gaussian,moons|gaussian_quantiles,12.698412698412698,2,5,432,1726,0.1,0.1,,0.0,0.0,False,1726,0.8539976825028969,0.0,1.042621133364598,0.0,12.698412698412698,3.4594291930362173,4.965068306494546e-16,0.8434707260753235,0.3476724580537315,,0.377024875482229,0.0556563816611382,0.1152275026628946,0.0554501449055193,0.1145349216308133,1.0002187825529925,0.273055459547097,10.33637303770375,0.967383830140815,0.0469082078855657,0.3438511544122581,,0.6662804171494786,,0.4669756662804171,,3.7999785200734593,0.0319736953626051,0.137496140562475,0.9226189597042842,0.0364755484449878,0.0319736953626051,0.0903823870220162,0.268674802121956,0.1065134371462283,0.0463499420625724,0.2103027557208054,5.0,2.0,1726.0,0.0,0.1208761380891237,0.137496140562475,1.012294036011685,0.1402085747392815,0.8791238619108763,0.1048667439165701,0.599102788358037,0.1048667439165701,126,0.0730011587485515,0.5285714285714288,0.8456805333469909,12.698412698412698,0.8539976825019073,1,0.0,0.9272852371409486,0.9533012692050769,0.9439652638610556,0.9272852371409486,-0.0260160320641281,0.9999887700789648,0.9993283357833416,0.8967663856635787,0.3438511544122581,0.3438511544122581,0.3438511544122581,0.6662804171494786,0.6662804171494786,0.6662804171494786,0.4669756662804171,0.4669756662804171,0.4669756662804171,0.9411539222181872,0.9996817369600032,0.3438511544122581,0.3438511544122581,0.6662804171494786,0.6662804171494786,0.4669756662804171,0.4669756662804171,3.4594291930362178,3.4594291930362178,3.4594291930362178,3.828750872640112,3.815770748229841,3.7542880292704095,0.0821660392480372,0.0206833202886054,0.0077031958783346,3.4594291930362178,3.4594291930362178,3.7790499506023703,3.822032999624561,0.0144210688938857,0.057404117916076,0.3476724580537315,0.3476724580537315,0.3476724580537315,0.3803109919440481,0.0172797542102897,5.119280710157872e-05,0.3781342267950628,0.0174056821284064,5.058585183008646e-05,1.3753447897987634,1.0201738656232684,0.6139790917186844,0.3476724580537315,0.3476724580537315,0.0118206676946006,0.0281937436181663,0.0118348819250716,0.0280572400573951,0.9329521388171852,1.0586440268070605,1,3.3560444288231603,False
moons_x_gaussian_moderate,moons_gaussian,moons|gaussian_quantiles,2.9812382739212007,2,5,531,2122,0.1,0.1,,0.0,0.0,False,2122,0.4976437323279924,0.0,0.9544165557923,0.0,2.9812382739212007,3.5849592927492453,4.965068306494546e-16,0.3969854147902641,0.5238148316048048,,0.8131400880941062,0.0518030864228922,0.1325747417373266,0.0526464643330295,0.1352466901523677,1.003438223767554,0.310758289454003,8.33601997439455,0.9230756642525766,0.1090643796754648,0.2881106962191728,,0.7403393025447691,,0.5735155513666352,,4.300554018597123,0.0913054939190204,0.3781355608846915,0.9682792183853726,0.0975453622462277,0.0913054939190204,,,,,,5.0,2.0,2122.0,0.0,0.27438197780917,0.3781355608846915,1.033261540753346,,0.7256180221908299,0.2261130565282641,0.599167805735193,0.2261130565282641,533,0.2511781338360038,0.8135084427767355,0.7617958607300007,2.9812382739212007,0.4976437323275234,1,0.0,0.7745210420841683,0.918613226452906,0.8065250501002005,0.7845237140948563,-0.1440921843687376,0.9999971391935776,0.9993796345794372,0.7629010512355656,0.307131412210497,0.307131412210497,0.307131412210497,0.7413706853426714,0.7413706853426714,0.7413706853426714,0.5737868934467234,0.5737868934467234,0.5737868934467234,0.8498129125724593,0.9998639215843582,0.307131412210497,0.307131412210497,0.7413706853426714,0.7413706853426714,0.5737868934467234,0.5737868934467234,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.3735627704809374,4.3593093888095895,4.181087731555274,0.2169256790961364,0.0387040218418208,0.0244506401704729,3.5849561804964467,3.5849561804964467,4.222557397243922,4.370647375206273,0.0273660354451372,0.175456013407488,0.526649288158908,0.526649288158908,0.526649288158908,0.4257931863795927,0.0082622894129378,0.0004932529211985,0.4336246250697319,0.0083589004532438,0.0004952616003042,1.4526685556990055,0.9977900265263852,0.5843398721968254,0.526649288158908,0.526649288158908,0.0047178542189792,0.0124372355110244,0.0047349584075142,0.0124536683922084,0.9593196810800756,1.0294576079208908,1,3.8446795837292367,False
moons_x_gaussian_severe,moons_gaussian,moons|gaussian_quantiles,4.200527704485488,2,5,493,1971,0.1,0.1,,0.0,0.0,False,1971,0.6154236428209031,0.0,1.019032321200005,0.0,4.200527704485488,3.584957492363644,0.0,0.5494067633643938,0.4877315055156321,,0.7062336864253566,0.0596511685078063,0.134929863676294,0.0601740851436901,0.1364523975974855,1.0020983215533024,0.3194104221751,8.768706803335512,0.9331747354562144,0.0949363916771716,0.3161417682521859,,0.6555048198883815,,0.5149670218163369,,4.210650946088242,0.0766537034162375,0.3121328038109988,0.9603672325328116,0.0805402327007573,0.0766537034162375,0.1192288178589548,0.3083054149954986,0.1110209846086324,0.0634195839675291,0.2437779550587352,5.0,2.0,1971.0,0.0,0.2378820214725451,0.3121328038109988,1.0249892173543849,0.2617960426179604,0.7621179785274549,0.2075088787417554,0.5830629653782384,0.2075088787417554,379,0.1922881785895484,0.746174142480211,0.8212109612318983,4.200527704485488,0.6154236428202786,1,0.0,0.8078717434869741,0.9146065464261858,0.8272344689378758,0.7985437541750168,-0.1067348029392116,0.999965692291618,0.9966538633176472,0.7914326448015432,0.3161417682521859,0.3161417682521859,0.3161417682521859,0.6555048198883815,0.6555048198883815,0.6555048198883815,0.5149670218163369,0.5149670218163369,0.5149670218163369,0.8780649557292488,0.9997565211410158,0.3161417682521859,0.3161417682521859,0.6555048198883815,0.6555048198883815,0.5149670218163369,0.5149670218163369,3.584957492363644,3.584957492363644,3.584957492363644,4.2674463927446284,4.26369472718677,4.104465583987579,0.1867255948014206,0.0274964516022304,0.0237447860443715,3.584957492363644,3.584957492363644,4.153228199461819,4.264419827060417,0.0267713517285832,0.137962979327181,0.4877315055156321,0.4877315055156321,0.4877315055156321,0.4425540512395352,0.0148655685671651,0.0015713811160888,0.4474060346088806,0.0148323801793467,0.0015755002727651,1.462601142284757,1.0028296815957471,0.5607165626908077,0.4877315055156321,0.4877315055156321,0.0123908256404484,0.0282653706576493,0.0123411700067356,0.0285478995447942,0.969657981669954,1.0146862395252465,1,2.2334673678680894,False
moons_x_s_curve_moderate,moons_s_curve,moons|s_curve,2.99812734082397,2,5,534,2135,0.1,0.1,,0.0,0.0,False,2135,0.4997658079625293,0.0,1.0398792074004737,0.0,2.99812734082397,3.5849607572259345,4.965068306494546e-16,0.3997002482483762,0.6696627466871823,,0.8114636645126858,0.0717652328741574,0.1343220060652131,0.0719526698885852,0.1345312096397296,1.0015498802016225,0.3276558255630525,6.852787066983613,0.8951313529410398,0.1062667602360456,0.3329980967207551,,0.6637002341920375,,0.3423887587822014,,4.278010752003823,0.1038396473420497,0.8130663151976812,0.976457063879032,0.118413669734797,0.1038396473420497,,,,,,5.0,2.0,2135.0,0.0,0.4484481943006213,0.8130663151976812,1.0351179352979951,,0.5515518056993788,0.0700350175087543,0.8706195047004457,0.0700350175087543,534,0.2501170960187354,0.949812734082397,0.6831228562918279,2.99812734082397,0.4997658079620611,1,0.0,0.7645210420841684,0.9826573146292584,0.8972732130928524,0.8972758851035404,-0.21813627254509,0.9998035245575831,0.8720411681951888,0.7471755269096612,0.3386863755627163,0.3386863755627163,0.3386863755627163,0.663831915957979,0.663831915957979,0.663831915957979,0.3386693346673337,0.3386693346673337,0.3386693346673337,0.8555160224671134,0.999585073275029,0.3386863755627163,0.3386863755627163,0.663831915957979,0.663831915957979,0.3386693346673337,0.3386693346673337,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.39041997357833,4.228504185386239,4.169431538611731,0.2270009256003868,0.1679282788258786,0.0060124906337879,3.5849561804964467,3.5849561804964467,4.210892998402482,4.38821402502887,0.0082184391832473,0.1855394658096356,0.6685460411572282,0.6685460411572282,0.6685460411572282,0.4445649654417482,0.0136621123251691,6.014753050378069e-06,0.4481445553441756,0.0136751293230156,6.0109973177296384e-06,1.4772475120053357,0.9937374472712938,0.5590416046374301,0.6685460411572282,0.6685460411572282,0.0056698919099069,0.0691835672771743,0.0056940762183212,0.0697158599676418,0.8952638452933356,1.0903293153109193,43,4.214007968065407,False
moons_x_s_curve_severe,moons_s_curve,moons|s_curve,4.224274406332454,2,5,496,1980,0.1,0.1,,0.0,0.0,False,1980,0.6171717171717171,0.0,0.9887254306448502,0.0,4.224274406332454,3.584962500721157,0.0,0.5516701750600885,0.6466676730405295,,0.7044203785602188,0.0902354435514514,0.1255653993780067,0.0901442206977964,0.124959328893562,1.001195357976732,0.3331475199505249,7.212460622228475,0.9075374744276814,0.0891385732468619,0.2885964500934799,,0.6166666666666667,,0.2762626262626262,,4.191715742439168,0.0872202432603401,0.7187419092674326,0.971482501785532,0.0976671368422071,0.0872202432603401,0.0419191919191919,0.2660716216558612,0.0922950167482585,0.0207070707070707,0.1424378273650722,5.0,2.0,1980.0,0.0,0.4181790793556532,0.7187419092674326,1.0353482019732203,0.1722222222222222,0.5818209206443468,0.0616161616161616,0.8999626520597647,0.0616161616161616,379,0.1914141414141414,0.929287598944591,0.6771812964795826,4.224274406332454,0.6171717171710938,1,0.0,0.8085397461589846,0.9766559786239144,0.914625250501002,0.9119532398129592,-0.1681162324649298,0.999832277891666,0.875646708822565,0.7989506302909363,0.2885964500934799,0.2885964500934799,0.2885964500934799,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.2762626262626262,0.2762626262626262,0.2762626262626262,0.8634544866466226,0.9998032684866168,0.2885964500934799,0.2885964500934799,0.6166666666666667,0.6166666666666667,0.2762626262626262,0.2762626262626262,3.584962500721157,3.584962500721157,3.584962500721157,4.286308843743821,4.150474774179053,4.109199234753831,0.1801836445275446,0.1389081051023222,0.0030740355375549,3.584962500721157,3.584962500721157,4.127093900046969,4.285501959472168,0.0038809198092071,0.1622889792344066,0.6466676730405295,0.6466676730405295,0.6466676730405295,0.4349888962870247,0.0478342943965307,0.0119098439321412,0.4329939775478174,0.0477402436996681,0.011916628180041,1.4928151156464824,0.9971871314340528,0.5607208042288221,0.6466676730405295,0.6466676730405295,0.0328063128059052,0.085274843025464,0.0326543441411712,0.0859374471448184,0.917985237988963,1.0372685005853388,1,4.067508499848717,False
moons_x_swiss_roll_moderate,moons_swiss_roll,moons|swiss_roll,2.99250936329588,2,5,533,2132,0.1,0.1,,0.0,0.0,False,2132,0.49906191369606,0.0,1.1270630202303755,0.0,2.99250936329588,3.584957419215596,0.0,0.398799475827474,0.5616058794679398,,0.8120206942319428,0.0678655529585675,0.1303109036005179,0.0677038833024178,0.1304390576744077,0.9949007736780338,0.3157429309972669,7.306671950699836,0.913243274528592,0.1214443278164584,0.4692115081878921,,0.7166979362101313,,0.5651969981238274,,4.285843974716407,0.0968849087911863,0.4607094654557878,0.979714763683212,0.1111341387311315,0.0968849087911863,,,,,,5.0,2.0,2132.0,0.0,0.3154011638529581,0.4607094654557878,1.028321390668059,,0.6845988361470419,0.0600300150075037,0.6858145479247205,0.0600300150075037,534,0.25046904315197,0.9569288389513108,0.7257428039308189,2.99250936329588,0.4990619136955919,1,0.0,0.7598396793587175,0.9786492985971944,0.813873079492318,0.80387040748163,-0.2188096192384768,0.999939778507335,0.9950867956683784,0.7414433706521562,0.4729652801430408,0.4729652801430408,0.4729652801430408,0.7208604302151076,0.7208604302151076,0.7208604302151076,0.5637818909454727,0.5637818909454727,0.5637818909454727,0.8350367295076785,0.9997946170971004,0.4729652801430408,0.4729652801430408,0.7208604302151076,0.7208604302151076,0.5637818909454727,0.5637818909454727,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.394012152916972,4.314099234165841,4.163307755386555,0.2331247088255628,0.0823332300462764,0.0024203112951459,3.5849561804964467,3.5849561804964467,4.212192342729344,4.346062123561293,0.0503703406508249,0.184240121482774,0.5582352285603853,0.5582352285603853,0.5582352285603853,0.4285938830180981,0.0217912699794605,0.001079314164903,0.4310041516167787,0.0217925936458249,0.0010704174014355,1.445967722775245,0.9903179129014938,0.5738040536672605,0.5582352285603853,0.5582352285603853,0.0106958991788119,0.0437395723316082,0.0106121437192301,0.0432446982601527,0.8809950623581776,1.0894980120497866,1,3.9037713040754705,False
moons_x_swiss_roll_severe,moons_swiss_roll,moons|swiss_roll,4.218997361477572,2,5,495,1978,0.1,0.1,,0.0,0.0,False,1978,0.6167846309403437,0.0,1.02739096617364,0.0,4.218997361477572,3.5849588083221406,0.0,0.5511690308475428,0.4885688991890148,,0.7048225227854532,0.0725599221474019,0.1284410638555525,0.0725851093922684,0.1287512802882306,0.9984543316180418,0.3177312225286651,8.022000413083175,0.9361398807681176,0.0900700274233594,0.4216148747797766,,0.6157735085945399,,0.4914054600606673,,4.201920138575623,0.0742849831391039,0.313541881253244,0.975242582461679,0.0878611925319711,0.0742849831391039,0.0520728008088978,0.2673458086843466,0.0974183557324968,0.0161779575328614,0.1261914494788466,5.0,2.0,1978.0,0.0,0.2386995692547657,0.313541881253244,1.024198974233622,0.243174924165824,0.7613004307452342,0.057633973710819,0.6342853082494856,0.057633973710819,379,0.1916076845298281,0.9403693931398416,0.7104480186799139,4.218997361477572,0.6167846309397201,1,0.0,0.8085397461589846,0.9833213092852372,0.8165531062124249,0.80787708750835,-0.1747815631262524,0.999994498290852,0.98892314992883,0.794521801408498,0.4216148747797766,0.4216148747797766,0.4216148747797766,0.6157735085945399,0.6157735085945399,0.6157735085945399,0.4914054600606673,0.4914054600606673,0.4914054600606673,0.8975453988886286,0.9997145553237792,0.4216148747797766,0.4216148747797766,0.6157735085945399,0.6157735085945399,0.4914054600606673,0.4914054600606673,3.5849588083221406,3.5849588083221406,3.5849588083221406,4.282970644232569,4.224232108342736,4.094891416470029,0.1948899146375655,0.0655492227648579,0.006810686875025,3.5849588083221406,3.5849588083221406,4.161657190960474,4.245849332872307,0.043931998235287,0.1281241401471202,0.4885688991890148,0.4885688991890148,0.4885688991890148,0.4296215932209725,0.0279600403877826,0.0011741764742256,0.4306209572553721,0.0279499682293223,0.0011716446109978,1.440802739712448,0.9931154100965872,0.5664837505276913,0.4885688991890148,0.4885688991890148,0.0138461194591928,0.0588835320111294,0.0138323196840076,0.0588123346654093,0.8922511708030846,1.0996185869503978,1,2.047841998725556,False
rand_0000_circles_moons_swiss_roll_c7_f200,rand_triple,circles|moons|swiss_roll,4.045369328833896,2,7,3365,13456,0.066,0.1,,0.0,0.0,True,1999,0.6035969084423306,0.0,0.2039170668766501,0.0,4.045369328833896,3.584956180496447,4.796711693331816e-16,0.5343440586115518,0.2687613081919157,,0.7181098633332891,0.0372197081691846,0.0856649500193703,0.0367758935710339,0.0840817357737492,0.9929956474814892,0.2399155987359457,42.43967382437768,0.9867108022791724,0.0230509471998839,0.3952228661260091,,0.991495747873937,,0.9644822411205602,,4.28614532322512,0.0190478567560633,0.0778564152567709,0.9972227234177368,0.016920720604615,0.0190478567560633,0.4222111055527764,0.4636348752766785,0.0803856508654897,0.3046523261630815,0.4603751861203392,7.0,2.0,1999.0,0.0,0.0722326407810298,0.0778564152567709,,0.7483741870935467,0.92776735921897,0.6443221610805403,0.3086320693638646,0.6443221610805403,2667,0.1982015457788347,0.4128983877015373,0.8839564312783467,4.045369328833896,0.6035969084422408,1,0.0,0.8018677354709419,0.7024542418169673,0.7918637274549098,0.7965330661322646,0.0994134936539746,0.9999993222991018,0.9967534000593906,0.9377309048763696,0.3952228661260091,0.3952228661260091,0.3952228661260091,0.991495747873937,0.991495747873937,0.991495747873937,0.9644822411205602,0.9644822411205602,0.9644822411205602,0.9867187939252636,0.9995272004344083,0.3952228661260091,0.3952228661260091,0.991495747873937,0.991495747873937,0.9644822411205602,0.9644822411205602,3.5849561804964467,3.5849561804964467,3.5849561804964467,4.2982575939790095,4.294586145383639,4.24610047697756,0.0569655668521758,0.0084798984460965,0.0048084498507261,3.5849561804964467,3.5849561804964467,4.285098623340092,4.296937899777726,0.0061281440520097,0.0179674204896436,0.2687613081919154,0.2687613081919154,0.2687613081919154,0.4016140591765591,0.0171485056749198,0.0015609107380515,0.3938873595232808,0.0172993618759993,0.0015534665740091,1.378391013641845,1.0012044849613908,0.5821774103320857,0.2687613081919154,0.2687613081919154,0.0055959181061032,0.0285032111423264,0.0054452823423677,0.0283908655403051,0.9226216514104484,1.0719766603071037,0,3.2247283795012907,False
