sampler,model,n_train_before,n_train_after,ir_before,ir_after,n3_before,n3_after,f1_fisher_mean_before,f1_fisher_mean_after,f1_fisher_max_before,f1_fisher_max_after,f1_fisher_min_before,f1_fisher_min_after,f2_overlap_mean_before,f2_overlap_mean_after,f2_overlap_max_before,f2_overlap_max_after,f2_overlap_min_before,f2_overlap_min_after,status,error,balanced_accuracy,f1_macro,gmean_macro,auc_roc_ovr_macro,group,dataset_id,dataset_name,dataset_type,ir_level,overlap_level,cluster_level,flip_y,n_features,noise_correlation,noise_distribution
NoSampler,LogisticRegression,2280.0,2280.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5412280701754386,0.08843705344975104,0.08843705344975104,0.4889386188595182,0.4889386188595182,0.00028811855060154387,0.00028811855060154387,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.5137515262515262,0.504574302377767,0.6467323982863689,0.7770093163706067,baseline,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
NoSampler,RandomForest,2280.0,2280.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5412280701754386,0.08843705344975104,0.08843705344975104,0.4889386188595182,0.4889386188595182,0.00028811855060154387,0.00028811855060154387,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.8165750915750917,0.8304536239520546,0.8792536015201659,0.9718855244479236,baseline,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
distance_SMOTE,LogisticRegression,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5115384615384615,0.08843705344975104,0.08905876312103017,0.4889386188595182,0.4960952958327696,0.00028811855060154387,0.0005781723023567464,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.5203754578754578,0.5091536169275375,0.6518705382192636,0.775552617439311,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
distance_SMOTE,RandomForest,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5115384615384615,0.08843705344975104,0.08905876312103017,0.4889386188595182,0.4960952958327696,0.00028811855060154387,0.0005781723023567464,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.8038766788766789,0.8186554307368649,0.8709363477052857,0.9705339715690522,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
cluster_SMOTE,LogisticRegression,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5123931623931623,0.08843705344975104,0.08796934111569102,0.4889386188595182,0.4898849616179002,0.00028811855060154387,0.00016786576350939767,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.527106227106227,0.5171088770153731,0.657286770756405,0.7769783881963317,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
cluster_SMOTE,RandomForest,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5123931623931623,0.08843705344975104,0.08796934111569102,0.4889386188595182,0.4898849616179002,0.00028811855060154387,0.00016786576350939767,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.8093559218559219,0.8243116953770453,0.874493355365236,0.9721656467449815,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
CBSO,LogisticRegression,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5158119658119659,0.08843705344975104,0.08809135672368286,0.4889386188595182,0.4905577387470406,0.00028811855060154387,0.0001988294235108945,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.5149267399267399,0.50414889000023,0.6473789229671972,0.7764020952315307,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
CBSO,RandomForest,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5158119658119659,0.08843705344975104,0.08809135672368286,0.4889386188595182,0.4905577387470406,0.00028811855060154387,0.0001988294235108945,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.8016025641025641,0.8178626374539819,0.8692854507028532,0.9727455206158835,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
AHC,LogisticRegression,2280.0,2219.0,2.1666666666666665,1.844871794871795,0.5412280701754386,0.17214961694456962,0.08843705344975104,0.0005356329126434438,0.4889386188595182,0.0020691917055486475,0.00028811855060154387,1.314308240878872e-06,0.8097158697813063,0.8163649060663174,0.9225802034920095,0.9265735974607153,0.45180904647063896,0.544764827572417,ok,,0.2512820512820513,0.12271123402632081,0.4343070534766155,,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
AHC,RandomForest,2280.0,2219.0,2.1666666666666665,1.844871794871795,0.5412280701754386,0.17214961694456962,0.08843705344975104,0.0005356329126434438,0.4889386188595182,0.0020691917055486475,0.00028811855060154387,1.314308240878872e-06,0.8097158697813063,0.8163649060663174,0.9225802034920095,0.9265735974607153,0.45180904647063896,0.544764827572417,ok,,0.4850427350427351,0.3915831442403976,0.6473038707729823,,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
DBSMOTE,LogisticRegression,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5273504273504274,0.08843705344975104,0.08851203462222382,0.4889386188595182,0.49947367868785564,0.00028811855060154387,0.0007098105512722403,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.5229090354090353,0.5091039234864304,0.6541367933933416,0.7713065608301496,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
DBSMOTE,RandomForest,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5273504273504274,0.08843705344975104,0.08851203462222382,0.4889386188595182,0.49947367868785564,0.00028811855060154387,0.0007098105512722403,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.8052960927960928,0.8206909147016539,0.8716416388180822,0.9723958872444758,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
MWMOTE,LogisticRegression,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5145299145299145,0.08843705344975104,0.0883638295265762,0.4889386188595182,0.4896446739551351,0.00028811855060154387,0.0004192030541809302,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.5270757020757021,0.5177834179075322,0.6575661519456353,0.777953111173474,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
MWMOTE,RandomForest,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.5412280701754386,0.5145299145299145,0.08843705344975104,0.0883638295265762,0.4889386188595182,0.4896446739551351,0.00028811855060154387,0.0004192030541809302,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.8118131868131868,0.8276560697738857,0.8762779550337269,0.9726372027091785,smote_variants,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
SMOTE,LogisticRegression,2280.0,3120.0,2.1666666666666665,1.0,0.5412280701754386,0.28974358974358977,0.08843705344975104,0.12631588365974006,0.4889386188595182,0.6726146815061361,0.00028811855060154387,0.0005261245366574011,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.518986568986569,0.4689080430470328,0.6511413543808172,0.7745190659997111,imbalanced_learn,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
SMOTE,RandomForest,2280.0,3120.0,2.1666666666666665,1.0,0.5412280701754386,0.28974358974358977,0.08843705344975104,0.12631588365974006,0.4889386188595182,0.6726146815061361,0.00028811855060154387,0.0005261245366574011,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.8149420024420024,0.807950263243553,0.8754087921160889,0.9683879434745363,imbalanced_learn,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
BorderlineSMOTE,LogisticRegression,2280.0,3120.0,2.1666666666666665,1.0,0.5412280701754386,0.29775641025641025,0.08843705344975104,0.1146258185632757,0.4889386188595182,0.6426058921747723,0.00028811855060154387,0.00018064684717435271,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.5017551892551892,0.44489451461463936,0.6375112453434248,0.7740615095776386,imbalanced_learn,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
BorderlineSMOTE,RandomForest,2280.0,3120.0,2.1666666666666665,1.0,0.5412280701754386,0.29775641025641025,0.08843705344975104,0.1146258185632757,0.4889386188595182,0.6426058921747723,0.00028811855060154387,0.00018064684717435271,0.8097158697813063,0.8097158697813063,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.45180904647063896,ok,,0.8114010989010989,0.8013099406767517,0.8730664201741667,0.9683314676139273,imbalanced_learn,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
SVMSMOTE,LogisticRegression,2280.0,3120.0,2.1666666666666665,1.0,0.5412280701754386,0.31153846153846154,0.08843705344975104,0.12772687001916488,0.4889386188595182,0.6479006865577961,0.00028811855060154387,0.00011135874414390841,0.8097158697813063,0.8074167375680492,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.4425289109044474,ok,,0.5094017094017094,0.4629387062939112,0.6429377115846526,0.7744179693961952,imbalanced_learn,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
SVMSMOTE,RandomForest,2280.0,3120.0,2.1666666666666665,1.0,0.5412280701754386,0.31153846153846154,0.08843705344975104,0.12772687001916488,0.4889386188595182,0.6479006865577961,0.00028811855060154387,0.00011135874414390841,0.8097158697813063,0.8074167375680492,0.9225802034920095,0.9225802034920095,0.45180904647063896,0.4425289109044474,ok,,0.8246642246642246,0.8196586000915373,0.8824081198546777,0.9706824975875379,imbalanced_learn,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
ADASYN,LogisticRegression,,,,,,,,,,,,,,,,,,,error,No samples will be generated with the provided ratio settings.,,,,,imbalanced_learn,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
ADASYN,RandomForest,,,,,,,,,,,,,,,,,,,error,No samples will be generated with the provided ratio settings.,,,,,imbalanced_learn,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
KMeansSMOTE,LogisticRegression,,,,,,,,,,,,,,,,,,,error,No clusters found with sufficient samples of class 2.0. Try lowering the cluster_balance_threshold or increasing the number of clusters.,,,,,imbalanced_learn,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
KMeansSMOTE,RandomForest,,,,,,,,,,,,,,,,,,,error,No clusters found with sufficient samples of class 2.0. Try lowering the cluster_balance_threshold or increasing the number of clusters.,,,,,imbalanced_learn,585,nonlinear__low_ir__medium_overlap__flip0.0__f10__corr0.7__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,10,0.7,gaussian
