sampler,model,n_train_before,n_train_after,ir_before,ir_after,n3_before,n3_after,f1_fisher_mean_before,f1_fisher_mean_after,f1_fisher_max_before,f1_fisher_max_after,f1_fisher_min_before,f1_fisher_min_after,f2_overlap_mean_before,f2_overlap_mean_after,f2_overlap_max_before,f2_overlap_max_after,f2_overlap_min_before,f2_overlap_min_after,status,error,balanced_accuracy,f1_macro,gmean_macro,auc_roc_ovr_macro,group,dataset_id,dataset_name,dataset_type,ir_level,overlap_level,cluster_level,flip_y,n_features,noise_correlation,noise_distribution
NoSampler,LogisticRegression,2280.0,2280.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.7030701754385965,0.018671031145030482,0.018671031145030482,0.4860664482831366,0.4860664482831366,4.5486810775120555e-05,4.5486810775120555e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.5031593406593406,0.5040116999692827,0.6392743277353029,0.7677713167283733,baseline,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
NoSampler,RandomForest,2280.0,2280.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.7030701754385965,0.018671031145030482,0.018671031145030482,0.4860664482831366,0.4860664482831366,4.5486810775120555e-05,4.5486810775120555e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.7497863247863248,0.764057341283243,0.8356146995761449,0.9446099620734701,baseline,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
distance_SMOTE,LogisticRegression,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.6551282051282051,0.018671031145030482,0.01876070934164477,0.4860664482831366,0.49128785284433896,4.5486810775120555e-05,3.259221293036301e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.5077228327228327,0.5064364040438487,0.6430777664992608,0.7667548168005829,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
distance_SMOTE,RandomForest,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.6551282051282051,0.018671031145030482,0.01876070934164477,0.4860664482831366,0.49128785284433896,4.5486810775120555e-05,3.259221293036301e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.7442460317460318,0.7559113763357723,0.8317040075677239,0.9389377408359263,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
cluster_SMOTE,LogisticRegression,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.6547008547008547,0.018671031145030482,0.01866532273370177,0.4860664482831366,0.4885600484900175,4.5486810775120555e-05,1.5969846666629878e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.5212912087912087,0.5199543134385034,0.6541518978255138,0.7662503032809485,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
cluster_SMOTE,RandomForest,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.6547008547008547,0.018671031145030482,0.01866532273370177,0.4860664482831366,0.4885600484900175,4.5486810775120555e-05,1.5969846666629878e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.7428724053724054,0.7571070258961548,0.8303936685653525,0.9427518404870219,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
CBSO,LogisticRegression,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.6623931623931624,0.018671031145030482,0.018676344201789728,0.4860664482831366,0.4878652850461067,4.5486810775120555e-05,1.5972981355764184e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.5157356532356532,0.5160852287247758,0.6495345407454353,0.7671504244784486,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
CBSO,RandomForest,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.6623931623931624,0.018671031145030482,0.018676344201789728,0.4860664482831366,0.4878652850461067,4.5486810775120555e-05,1.5972981355764184e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.7318833943833943,0.7433390575319455,0.8230573860087841,0.9414137305608072,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
AHC,LogisticRegression,2280.0,2219.0,2.1666666666666665,1.844871794871795,0.7030701754385965,0.33708877872915727,0.018671031145030482,0.0006430388566699157,0.4860664482831366,0.004032366461447719,4.5486810775120555e-05,2.8010700202803987e-09,0.8523563701885533,0.8684368113592249,0.9546383875253741,0.9635582581647442,0.4750759354535727,0.6147429952110794,ok,,0.2606837606837607,0.15728118576219843,0.4437000258149355,,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
AHC,RandomForest,2280.0,2219.0,2.1666666666666665,1.844871794871795,0.7030701754385965,0.33708877872915727,0.018671031145030482,0.0006430388566699157,0.4860664482831366,0.004032366461447719,4.5486810775120555e-05,2.8010700202803987e-09,0.8523563701885533,0.8684368113592249,0.9546383875253741,0.9635582581647442,0.4750759354535727,0.6147429952110794,ok,,0.486431623931624,0.39218131142731405,0.6484992832711872,,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
DBSMOTE,LogisticRegression,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.6696581196581196,0.018671031145030482,0.018656694479076613,0.4860664482831366,0.48891286789654037,4.5486810775120555e-05,2.7365626193687618e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.5099664224664224,0.5099026044932702,0.644977161880678,0.7662036771994433,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
DBSMOTE,RandomForest,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.6696581196581196,0.018671031145030482,0.018656694479076613,0.4860664482831366,0.48891286789654037,4.5486810775120555e-05,2.7365626193687618e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.7444444444444445,0.7577863573545953,0.8316434785976382,0.9428783748211168,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
MWMOTE,LogisticRegression,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.6576923076923077,0.018671031145030482,0.018633007376206216,0.4860664482831366,0.4871786731325031,4.5486810775120555e-05,5.0865125792944334e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.5194749694749694,0.5187441655074496,0.6528319037335597,0.7675748964446546,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
MWMOTE,RandomForest,2280.0,2340.0,2.1666666666666665,2.1666666666666665,0.7030701754385965,0.6576923076923077,0.018671031145030482,0.018633007376206216,0.4860664482831366,0.4871786731325031,4.5486810775120555e-05,5.0865125792944334e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.7467490842490843,0.760333355199103,0.8329448410483901,0.9410514336096998,smote_variants,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
SMOTE,LogisticRegression,2280.0,3120.0,2.1666666666666665,1.0,0.7030701754385965,0.41474358974358977,0.018671031145030482,0.028607191381260867,0.4860664482831366,0.7011560567952764,4.5486810775120555e-05,7.99188600359752e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.5276556776556777,0.4922891368665373,0.6573039220344276,0.7673368668517861,imbalanced_learn,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
SMOTE,RandomForest,2280.0,3120.0,2.1666666666666665,1.0,0.7030701754385965,0.41474358974358977,0.018671031145030482,0.028607191381260867,0.4860664482831366,0.7011560567952764,4.5486810775120555e-05,7.99188600359752e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.7558455433455433,0.7557174343410143,0.8359928702887197,0.935287646840167,imbalanced_learn,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
BorderlineSMOTE,LogisticRegression,2280.0,3120.0,2.1666666666666665,1.0,0.7030701754385965,0.4233974358974359,0.018671031145030482,0.028619791332660762,0.4860664482831366,0.7125502971275324,4.5486810775120555e-05,9.88086244672017e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.5112026862026862,0.47952268325941694,0.6447653612636137,0.7654658306747016,imbalanced_learn,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
BorderlineSMOTE,RandomForest,2280.0,3120.0,2.1666666666666665,1.0,0.7030701754385965,0.4233974358974359,0.018671031145030482,0.028619791332660762,0.4860664482831366,0.7125502971275324,4.5486810775120555e-05,9.88086244672017e-05,0.8523563701885533,0.8523563701885533,0.9546383875253741,0.9546383875253741,0.4750759354535727,0.4750759354535727,ok,,0.7782661782661783,0.7749159828385219,0.8509572482829473,0.9416226870314571,imbalanced_learn,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
SVMSMOTE,LogisticRegression,2280.0,3120.0,2.1666666666666665,1.0,0.7030701754385965,0.43333333333333335,0.018671031145030482,0.038238392595775085,0.4860664482831366,0.7749581314724592,4.5486810775120555e-05,0.0009802314013361544,0.8523563701885533,0.8532424342404795,0.9546383875253741,0.937725219405463,0.4750759354535727,0.4887196145869989,ok,,0.5165293040293041,0.49385379811473795,0.6491216680836566,0.7644361450825161,imbalanced_learn,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
SVMSMOTE,RandomForest,2280.0,3120.0,2.1666666666666665,1.0,0.7030701754385965,0.43333333333333335,0.018671031145030482,0.038238392595775085,0.4860664482831366,0.7749581314724592,4.5486810775120555e-05,0.0009802314013361544,0.8523563701885533,0.8532424342404795,0.9546383875253741,0.937725219405463,0.4750759354535727,0.4887196145869989,ok,,0.7607448107448107,0.763276743874682,0.8403877599691192,0.9414947609364948,imbalanced_learn,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
ADASYN,LogisticRegression,,,,,,,,,,,,,,,,,,,error,No samples will be generated with the provided ratio settings.,,,,,imbalanced_learn,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
ADASYN,RandomForest,,,,,,,,,,,,,,,,,,,error,No samples will be generated with the provided ratio settings.,,,,,imbalanced_learn,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
KMeansSMOTE,LogisticRegression,,,,,,,,,,,,,,,,,,,error,No clusters found with sufficient samples of class 3.0. Try lowering the cluster_balance_threshold or increasing the number of clusters.,,,,,imbalanced_learn,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
KMeansSMOTE,RandomForest,,,,,,,,,,,,,,,,,,,error,No clusters found with sufficient samples of class 3.0. Try lowering the cluster_balance_threshold or increasing the number of clusters.,,,,,imbalanced_learn,601,nonlinear__low_ir__medium_overlap__flip0.0__f50__corr0.0__distgaussian,nonlinear,low_ir,medium_overlap,nonlinear,0.0,50,0.0,gaussian
