sampler,model,n_train_before,n_train_after,ir_before,ir_after,n3_before,n3_after,f1_fisher_mean_before,f1_fisher_mean_after,f1_fisher_max_before,f1_fisher_max_after,f1_fisher_min_before,f1_fisher_min_after,f2_overlap_mean_before,f2_overlap_mean_after,f2_overlap_max_before,f2_overlap_max_after,f2_overlap_min_before,f2_overlap_min_after,status,error,balanced_accuracy,f1_macro,gmean_macro,auc_roc_ovr_macro,group,dataset_id,dataset_name,dataset_type,ir_level,overlap_level,cluster_level,flip_y,n_features,noise_correlation,noise_distribution
NoSampler,LogisticRegression,2280.0,2280.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6855263157894737,0.017489138901877622,0.017489138901877622,0.4552679217891758,0.4552679217891758,7.770154603938029e-05,7.770154603938029e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.4753157704088144,0.4773114874019311,0.6172439897774659,0.7490247522732437,baseline,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
NoSampler,RandomForest,2280.0,2280.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6855263157894737,0.017489138901877622,0.017489138901877622,0.4552679217891758,0.4552679217891758,7.770154603938029e-05,7.770154603938029e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.6591285910741611,0.6822317794871009,0.7662582573967495,0.8888756133491269,baseline,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
distance_SMOTE,LogisticRegression,2280.0,2341.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6488680051260145,0.017489138901877622,0.017482155081435552,0.4552679217891758,0.455325264591548,7.770154603938029e-05,7.847192472506132e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.4779944452611253,0.4797668965811369,0.6192732341728275,0.7476644374315726,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
distance_SMOTE,RandomForest,2280.0,2341.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6488680051260145,0.017489138901877622,0.017482155081435552,0.4552679217891758,0.455325264591548,7.770154603938029e-05,7.847192472506132e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.6678516233043987,0.6921703853955374,0.7723224679805292,0.8888300867203869,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
cluster_SMOTE,LogisticRegression,2280.0,2341.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6463049978641606,0.017489138901877622,0.017456560956975974,0.4552679217891758,0.455745511135446,7.770154603938029e-05,8.090684429968332e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.48488824242820466,0.48700489169046146,0.6252574507973754,0.7483944966608949,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
cluster_SMOTE,RandomForest,2280.0,2341.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6463049978641606,0.017489138901877622,0.017456560956975974,0.4552679217891758,0.455745511135446,7.770154603938029e-05,8.090684429968332e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.6750186924622091,0.6973213162234498,0.7778489988029329,0.8891799112905056,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
CBSO,LogisticRegression,2280.0,2341.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6557026911576249,0.017489138901877622,0.017445754523752154,0.4552679217891758,0.45558660451467736,7.770154603938029e-05,7.58115307563137e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.4792831050549397,0.48096657981808366,0.6203711180903616,0.7479457256319268,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
CBSO,RandomForest,2280.0,2341.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6557026911576249,0.017489138901877622,0.017445754523752154,0.4552679217891758,0.45558660451467736,7.770154603938029e-05,7.58115307563137e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.6517426928947595,0.6745709460467305,0.7605838853104978,0.8874000447432535,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
AHC,LogisticRegression,2280.0,2205.0,2.114441416893733,1.8414948453608246,0.6855263157894737,0.33015873015873015,0.017489138901877622,0.000606138376165441,0.4552679217891758,0.006220580310988842,7.770154603938029e-05,7.322480306165693e-09,0.8578370475188631,0.8701207904313116,0.9283509984484474,0.9632348865384066,0.596716792684823,0.6586610519130087,ok,,0.24264450364878953,0.1449311293177507,0.42554414127440776,,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
AHC,RandomForest,2280.0,2205.0,2.114441416893733,1.8414948453608246,0.6855263157894737,0.33015873015873015,0.017489138901877622,0.000606138376165441,0.4552679217891758,0.006220580310988842,7.770154603938029e-05,7.322480306165693e-09,0.8578370475188631,0.8701207904313116,0.9283509984484474,0.9632348865384066,0.596716792684823,0.6586610519130087,ok,,0.41533939534344955,0.33135066849142014,0.5867224070202693,,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
DBSMOTE,LogisticRegression,2280.0,2341.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6569841947885519,0.017489138901877622,0.017375824934134976,0.4552679217891758,0.45396365940292904,7.770154603938029e-05,7.534185500216746e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.4791672704667317,0.4809052894024626,0.6203066288888562,0.7472598858570769,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
DBSMOTE,RandomForest,2280.0,2341.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6569841947885519,0.017489138901877622,0.017375824934134976,0.4552679217891758,0.45396365940292904,7.770154603938029e-05,7.534185500216746e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.6582033575496357,0.678857103976508,0.7658165286760477,0.8920437671679359,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
MWMOTE,LogisticRegression,2280.0,2341.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6492951730029902,0.017489138901877622,0.01750035168388055,0.4552679217891758,0.45575644398809384,7.770154603938029e-05,9.032769408929009e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.4852357461928288,0.48717788985845856,0.6254536013772708,0.7488216223075751,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
MWMOTE,RandomForest,2280.0,2341.0,2.114441416893733,2.114441416893733,0.6855263157894737,0.6492951730029902,0.017489138901877622,0.01750035168388055,0.4552679217891758,0.45575644398809384,7.770154603938029e-05,9.032769408929009e-05,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.6517669300232705,0.6738991771891987,0.760385537216936,0.8865951112893888,smote_variants,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
SMOTE,LogisticRegression,2280.0,3104.0,2.114441416893733,1.0,0.6855263157894737,0.39787371134020616,0.017489138901877622,0.02527998992146319,0.4552679217891758,0.5957754116976198,7.770154603938029e-05,0.00014538216184172475,0.8578370475188631,0.8578370475188631,0.9283509984484474,0.9283509984484474,0.596716792684823,0.596716792684823,ok,,0.5061798026003772,0.46696038332782996,0.6411272542387277,0.7522827459167005,imbalanced_learn,797,nonlinear__low_ir__high_overlap__flip0.01__f50__corr0.3__distgaussian,nonlinear,low_ir,high_overlap,nonlinear,0.01,50,0.3,gaussian
