sampler,model,n_train_before,n_train_after,ir_before,ir_after,n3_before,n3_after,f1_fisher_mean_before,f1_fisher_mean_after,f1_fisher_max_before,f1_fisher_max_after,f1_fisher_min_before,f1_fisher_min_after,f2_overlap_mean_before,f2_overlap_mean_after,f2_overlap_max_before,f2_overlap_max_after,f2_overlap_min_before,f2_overlap_min_after,status,error,balanced_accuracy,f1_macro,gmean_macro,auc_roc_ovr_macro,group,dataset_id,dataset_name,dataset_type,ir_level,overlap_level,cluster_level,flip_y,n_features,noise_correlation,noise_distribution
NoSampler,LogisticRegression,2400.0,2400.0,4.136186770428016,4.136186770428016,0.4245833333333333,0.4245833333333333,0.0315376127884507,0.0315376127884507,0.11849260375340943,0.11849260375340943,0.00013422727903487127,0.00013422727903487127,0.8408473802159471,0.8408473802159471,0.9142521840933888,0.9142521840933888,0.7204223002879345,0.7204223002879345,ok,,0.3423966165413534,0.31354758866071086,0.5227055417936748,0.6842723952183034,baseline,281,linear__medium_ir__high_overlap__high_clusters__flip0.03__f10,linear,medium_ir,high_overlap,high_clusters,0.03,10,,N/A
NoSampler,RandomForest,2400.0,2400.0,4.136186770428016,4.136186770428016,0.4245833333333333,0.4245833333333333,0.0315376127884507,0.0315376127884507,0.11849260375340943,0.11849260375340943,0.00013422727903487127,0.00013422727903487127,0.8408473802159471,0.8408473802159471,0.9142521840933888,0.9142521840933888,0.7204223002879345,0.7204223002879345,ok,,0.5350242794486215,0.5476894519692954,0.6805106770096278,0.8333534197126999,baseline,281,linear__medium_ir__high_overlap__high_clusters__flip0.03__f10,linear,medium_ir,high_overlap,high_clusters,0.03,10,,N/A
distance_SMOTE,LogisticRegression,2400.0,2862.0,4.136186770428016,4.136186770428016,0.4245833333333333,0.30328441649196364,0.0315376127884507,0.03385804189345978,0.11849260375340943,0.1372683353200738,0.00013422727903487127,9.872244054416077e-05,0.8408473802159471,0.8408473802159471,0.9142521840933888,0.9142521840933888,0.7204223002879345,0.7204223002879345,ok,,0.36065476190476187,0.29379891307275086,0.5396799925022423,0.6844740956363273,smote_variants,281,linear__medium_ir__high_overlap__high_clusters__flip0.03__f10,linear,medium_ir,high_overlap,high_clusters,0.03,10,,N/A
distance_SMOTE,RandomForest,2400.0,2862.0,4.136186770428016,4.136186770428016,0.4245833333333333,0.30328441649196364,0.0315376127884507,0.03385804189345978,0.11849260375340943,0.1372683353200738,0.00013422727903487127,9.872244054416077e-05,0.8408473802159471,0.8408473802159471,0.9142521840933888,0.9142521840933888,0.7204223002879345,0.7204223002879345,ok,,0.5301213972431078,0.5404303474738428,0.6771181610502224,0.829369617395163,smote_variants,281,linear__medium_ir__high_overlap__high_clusters__flip0.03__f10,linear,medium_ir,high_overlap,high_clusters,0.03,10,,N/A
cluster_SMOTE,LogisticRegression,2400.0,2862.0,4.136186770428016,4.136186770428016,0.4245833333333333,0.3106219426974144,0.0315376127884507,0.02864412499799676,0.11849260375340943,0.1236332435207884,0.00013422727903487127,0.0006268079786982618,0.8408473802159471,0.8408473802159471,0.9142521840933888,0.9142521840933888,0.7204223002879345,0.7204223002879345,ok,,0.35522869674185464,0.28853931538930416,0.5346417622644103,0.6786971608522029,smote_variants,281,linear__medium_ir__high_overlap__high_clusters__flip0.03__f10,linear,medium_ir,high_overlap,high_clusters,0.03,10,,N/A
cluster_SMOTE,RandomForest,2400.0,2862.0,4.136186770428016,4.136186770428016,0.4245833333333333,0.3106219426974144,0.0315376127884507,0.02864412499799676,0.11849260375340943,0.1236332435207884,0.00013422727903487127,0.0006268079786982618,0.8408473802159471,0.8408473802159471,0.9142521840933888,0.9142521840933888,0.7204223002879345,0.7204223002879345,ok,,0.5300528665413533,0.5379340674331252,0.6766314789240816,0.8294561644331472,smote_variants,281,linear__medium_ir__high_overlap__high_clusters__flip0.03__f10,linear,medium_ir,high_overlap,high_clusters,0.03,10,,N/A
CBSO,LogisticRegression,2400.0,2862.0,4.136186770428016,4.136186770428016,0.4245833333333333,0.35744234800838576,0.0315376127884507,0.029057780220449757,0.11849260375340943,0.11077550346999573,0.00013422727903487127,0.0003836204535676578,0.8408473802159471,0.8408473802159471,0.9142521840933888,0.9142521840933888,0.7204223002879345,0.7204223002879345,ok,,0.3589786967418546,0.2959912543734954,0.5382533715359424,0.6843419880436697,smote_variants,281,linear__medium_ir__high_overlap__high_clusters__flip0.03__f10,linear,medium_ir,high_overlap,high_clusters,0.03,10,,N/A
CBSO,RandomForest,2400.0,2862.0,4.136186770428016,4.136186770428016,0.4245833333333333,0.35744234800838576,0.0315376127884507,0.029057780220449757,0.11849260375340943,0.11077550346999573,0.00013422727903487127,0.0003836204535676578,0.8408473802159471,0.8408473802159471,0.9142521840933888,0.9142521840933888,0.7204223002879345,0.7204223002879345,ok,,0.5292551691729324,0.5277631897512194,0.6769734597304843,0.8254735053584096,smote_variants,281,linear__medium_ir__high_overlap__high_clusters__flip0.03__f10,linear,medium_ir,high_overlap,high_clusters,0.03,10,,N/A
AHC,LogisticRegression,2400.0,2264.0,4.136186770428016,1.129821260583255,0.4245833333333333,0.09673144876325088,0.0315376127884507,0.043623850792767226,0.11849260375340943,0.2146199505650629,0.00013422727903487127,1.980948311927853e-05,0.8408473802159471,0.8776265189946024,0.9142521840933888,0.9309685264452361,0.7204223002879345,0.8166884868578516,ok,,0.3574185463659148,0.28621678833560843,0.5368680118061554,,smote_variants,281,linear__medium_ir__high_overlap__high_clusters__flip0.03__f10,linear,medium_ir,high_overlap,high_clusters,0.03,10,,N/A
AHC,RandomForest,2400.0,2264.0,4.136186770428016,1.129821260583255,0.4245833333333333,0.09673144876325088,0.0315376127884507,0.043623850792767226,0.11849260375340943,0.2146199505650629,0.00013422727903487127,1.980948311927853e-05,0.8408473802159471,0.8776265189946024,0.9142521840933888,0.9309685264452361,0.7204223002879345,0.8166884868578516,ok,,0.41543859649122805,0.33871343085106387,0.5884523975309026,,smote_variants,281,linear__medium_ir__high_overlap__high_clusters__flip0.03__f10,linear,medium_ir,high_overlap,high_clusters,0.03,10,,N/A
