sampler,model,n_train_before,n_train_after,ir_before,ir_after,n3_before,n3_after,f1_fisher_mean_before,f1_fisher_mean_after,f1_fisher_max_before,f1_fisher_max_after,f1_fisher_min_before,f1_fisher_min_after,f2_overlap_mean_before,f2_overlap_mean_after,f2_overlap_max_before,f2_overlap_max_after,f2_overlap_min_before,f2_overlap_min_after,status,error,balanced_accuracy,f1_macro,gmean_macro,auc_roc_ovr_macro,group,dataset_id,dataset_name,dataset_type,ir_level,overlap_level,cluster_level,flip_y,n_features,noise_correlation,noise_distribution
NoSampler,LogisticRegression,2040.0,2040.0,3.5,3.5,0.5887254901960784,0.5887254901960784,0.07461736777117813,0.07461736777117813,0.41578657544955494,0.41578657544955494,0.0008921202112080374,0.0008921202112080374,0.7750773429877491,0.7750773429877491,0.9429555946884639,0.9429555946884639,0.4054911858850149,0.4054911858850149,ok,,0.484484126984127,0.45365940195700594,0.6195934101918263,0.7499742063492064,baseline,871,nonlinear__medium_ir__low_overlap__flip0.0__f10__corr0.3__distgamma,nonlinear,medium_ir,low_overlap,nonlinear,0.0,10,0.3,gamma
NoSampler,RandomForest,2040.0,2040.0,3.5,3.5,0.5887254901960784,0.5887254901960784,0.07461736777117813,0.07461736777117813,0.41578657544955494,0.41578657544955494,0.0008921202112080374,0.0008921202112080374,0.7750773429877491,0.7750773429877491,0.9429555946884639,0.9429555946884639,0.4054911858850149,0.4054911858850149,ok,,0.8449603174603175,0.8646046416940396,0.9016313014987211,0.98926917989418,baseline,871,nonlinear__medium_ir__low_overlap__flip0.0__f10__corr0.3__distgamma,nonlinear,medium_ir,low_overlap,nonlinear,0.0,10,0.3,gamma
distance_SMOTE,LogisticRegression,2040.0,2280.0,3.5,3.5,0.5887254901960784,0.47412280701754383,0.07461736777117813,0.07483479433758153,0.41578657544955494,0.426707154146836,0.0008921202112080374,0.0007331809390074774,0.7750773429877491,0.7750773429877491,0.9429555946884639,0.9429555946884639,0.4054911858850149,0.4054911858850149,ok,,0.5187698412698413,0.5107229260997018,0.6468322767186943,0.7471316137566139,smote_variants,871,nonlinear__medium_ir__low_overlap__flip0.0__f10__corr0.3__distgamma,nonlinear,medium_ir,low_overlap,nonlinear,0.0,10,0.3,gamma
distance_SMOTE,RandomForest,2040.0,2280.0,3.5,3.5,0.5887254901960784,0.47412280701754383,0.07461736777117813,0.07483479433758153,0.41578657544955494,0.426707154146836,0.0008921202112080374,0.0007331809390074774,0.7750773429877491,0.7750773429877491,0.9429555946884639,0.9429555946884639,0.4054911858850149,0.4054911858850149,ok,,0.8433730158730159,0.8637981323136565,0.9001893723459837,0.9897261904761905,smote_variants,871,nonlinear__medium_ir__low_overlap__flip0.0__f10__corr0.3__distgamma,nonlinear,medium_ir,low_overlap,nonlinear,0.0,10,0.3,gamma
cluster_SMOTE,LogisticRegression,2040.0,2280.0,3.5,3.5,0.5887254901960784,0.4824561403508772,0.07461736777117813,0.07475947711890683,0.41578657544955494,0.42246530259806164,0.0008921202112080374,0.0009611160648636178,0.7750773429877491,0.7750773429877491,0.9429555946884639,0.9429555946884639,0.4054911858850149,0.4054911858850149,ok,,0.5072619047619048,0.5040030540743355,0.6366683176303225,0.744202380952381,smote_variants,871,nonlinear__medium_ir__low_overlap__flip0.0__f10__corr0.3__distgamma,nonlinear,medium_ir,low_overlap,nonlinear,0.0,10,0.3,gamma
cluster_SMOTE,RandomForest,2040.0,2280.0,3.5,3.5,0.5887254901960784,0.4824561403508772,0.07461736777117813,0.07475947711890683,0.41578657544955494,0.42246530259806164,0.0008921202112080374,0.0009611160648636178,0.7750773429877491,0.7750773429877491,0.9429555946884639,0.9429555946884639,0.4054911858850149,0.4054911858850149,ok,,0.8328571428571429,0.8518055021836173,0.8934875552227174,0.9889355158730159,smote_variants,871,nonlinear__medium_ir__low_overlap__flip0.0__f10__corr0.3__distgamma,nonlinear,medium_ir,low_overlap,nonlinear,0.0,10,0.3,gamma
CBSO,LogisticRegression,2040.0,2280.0,3.5,3.5,0.5887254901960784,0.5114035087719299,0.07461736777117813,0.07390904043496888,0.41578657544955494,0.41853939327280215,0.0008921202112080374,0.0007364039923492881,0.7750773429877491,0.7750773429877491,0.9429555946884639,0.9429555946884639,0.4054911858850149,0.4054911858850149,ok,,0.5205952380952381,0.5164368669217807,0.6478576861037373,0.7518835978835978,smote_variants,871,nonlinear__medium_ir__low_overlap__flip0.0__f10__corr0.3__distgamma,nonlinear,medium_ir,low_overlap,nonlinear,0.0,10,0.3,gamma
CBSO,RandomForest,2040.0,2280.0,3.5,3.5,0.5887254901960784,0.5114035087719299,0.07461736777117813,0.07390904043496888,0.41578657544955494,0.41853939327280215,0.0008921202112080374,0.0007364039923492881,0.7750773429877491,0.7750773429877491,0.9429555946884639,0.9429555946884639,0.4054911858850149,0.4054911858850149,ok,,0.8384126984126985,0.857310318847085,0.8967037984708149,0.9877506613756615,smote_variants,871,nonlinear__medium_ir__low_overlap__flip0.0__f10__corr0.3__distgamma,nonlinear,medium_ir,low_overlap,nonlinear,0.0,10,0.3,gamma
AHC,LogisticRegression,2040.0,2039.0,3.5,1.4273809523809524,0.5887254901960784,0.20892594409024032,0.07461736777117813,0.0008337583767551056,0.41578657544955494,0.0033108853380826144,0.0008921202112080374,8.957813843650888e-05,0.7750773429877491,0.8208304428180131,0.9429555946884639,0.9639796861445271,0.4054911858850149,0.5347535398210905,ok,,0.25,0.14069963153345766,0.43289240387575906,,smote_variants,871,nonlinear__medium_ir__low_overlap__flip0.0__f10__corr0.3__distgamma,nonlinear,medium_ir,low_overlap,nonlinear,0.0,10,0.3,gamma
AHC,RandomForest,2040.0,2039.0,3.5,1.4273809523809524,0.5887254901960784,0.20892594409024032,0.07461736777117813,0.0008337583767551056,0.41578657544955494,0.0033108853380826144,0.0008921202112080374,8.957813843650888e-05,0.7750773429877491,0.8208304428180131,0.9429555946884639,0.9639796861445271,0.4054911858850149,0.5347535398210905,ok,,0.4983333333333333,0.4211989119232264,0.6614864714050105,,smote_variants,871,nonlinear__medium_ir__low_overlap__flip0.0__f10__corr0.3__distgamma,nonlinear,medium_ir,low_overlap,nonlinear,0.0,10,0.3,gamma
