sampler,model,n_train_before,n_train_after,ir_before,ir_after,n3_before,n3_after,f1_fisher_mean_before,f1_fisher_mean_after,f1_fisher_max_before,f1_fisher_max_after,f1_fisher_min_before,f1_fisher_min_after,f2_overlap_mean_before,f2_overlap_mean_after,f2_overlap_max_before,f2_overlap_max_after,f2_overlap_min_before,f2_overlap_min_after,status,error,balanced_accuracy,f1_macro,gmean_macro,auc_roc_ovr_macro,group,dataset_id,dataset_name,dataset_type,ir_level,overlap_level,cluster_level,flip_y,n_features,noise_correlation,noise_distribution
NoSampler,LogisticRegression,2280.0,2280.0,2.1315068493150684,2.1315068493150684,0.5245614035087719,0.5245614035087719,0.09164953025866261,0.09164953025866261,0.5119038569813705,0.5119038569813705,0.0003093857071508611,0.0003093857071508611,0.8349108117338014,0.8349108117338014,0.8948131703349143,0.8948131703349143,0.6551664078976915,0.6551664078976915,ok,,0.4600961538461538,0.44399444783946596,0.6039918550536524,0.7618175189273132,baseline,489,nonlinear__low_ir__low_overlap__flip0.01__f10__corr0.7__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,10,0.7,gaussian
NoSampler,RandomForest,2280.0,2280.0,2.1315068493150684,2.1315068493150684,0.5245614035087719,0.5245614035087719,0.09164953025866261,0.09164953025866261,0.5119038569813705,0.5119038569813705,0.0003093857071508611,0.0003093857071508611,0.8349108117338014,0.8349108117338014,0.8948131703349143,0.8948131703349143,0.6551664078976915,0.6551664078976915,ok,,0.8638736263736264,0.869862997040515,0.9107237695239084,0.9820602718714272,baseline,489,nonlinear__low_ir__low_overlap__flip0.01__f10__corr0.7__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,10,0.7,gaussian
distance_SMOTE,LogisticRegression,2280.0,2339.0,2.1315068493150684,2.1315068493150684,0.5245614035087719,0.4882428388200086,0.09164953025866261,0.09173662848241021,0.5119038569813705,0.5144466930770026,0.0003093857071508611,0.0004719665350815013,0.8349108117338014,0.8349108117338014,0.8948131703349143,0.8948131703349143,0.6551664078976915,0.6551664078976915,ok,,0.46947496947496953,0.4556015887602618,0.6121842475183175,0.7618912190820938,smote_variants,489,nonlinear__low_ir__low_overlap__flip0.01__f10__corr0.7__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,10,0.7,gaussian
distance_SMOTE,RandomForest,2280.0,2339.0,2.1315068493150684,2.1315068493150684,0.5245614035087719,0.4882428388200086,0.09164953025866261,0.09173662848241021,0.5119038569813705,0.5144466930770026,0.0003093857071508611,0.0004719665350815013,0.8349108117338014,0.8349108117338014,0.8948131703349143,0.8948131703349143,0.6551664078976915,0.6551664078976915,ok,,0.8590659340659341,0.8661809702368776,0.9074761936225827,0.982687964828447,smote_variants,489,nonlinear__low_ir__low_overlap__flip0.01__f10__corr0.7__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,10,0.7,gaussian
cluster_SMOTE,LogisticRegression,2280.0,2339.0,2.1315068493150684,2.1315068493150684,0.5245614035087719,0.49294570329200516,0.09164953025866261,0.09161877966594956,0.5119038569813705,0.5143041049070103,0.0003093857071508611,0.00033317125173985585,0.8349108117338014,0.8349108117338014,0.8948131703349143,0.8948131703349143,0.6551664078976915,0.6551664078976915,ok,,0.4787698412698413,0.46558493382291577,0.6199695829245249,0.761715953660717,smote_variants,489,nonlinear__low_ir__low_overlap__flip0.01__f10__corr0.7__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,10,0.7,gaussian
cluster_SMOTE,RandomForest,2280.0,2339.0,2.1315068493150684,2.1315068493150684,0.5245614035087719,0.49294570329200516,0.09164953025866261,0.09161877966594956,0.5119038569813705,0.5143041049070103,0.0003093857071508611,0.00033317125173985585,0.8349108117338014,0.8349108117338014,0.8948131703349143,0.8948131703349143,0.6551664078976915,0.6551664078976915,ok,,0.8570970695970697,0.8635403483051562,0.9062062666291721,0.9819538797837467,smote_variants,489,nonlinear__low_ir__low_overlap__flip0.01__f10__corr0.7__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,10,0.7,gaussian
CBSO,LogisticRegression,2280.0,2339.0,2.1315068493150684,2.1315068493150684,0.5245614035087719,0.5057716973065413,0.09164953025866261,0.09170511726097373,0.5119038569813705,0.5165144700763954,0.0003093857071508611,0.00034027203162414517,0.8349108117338014,0.8349108117338014,0.8948131703349143,0.8948131703349143,0.6551664078976915,0.6551664078976915,ok,,0.4777014652014652,0.4634834282152913,0.6190959163338534,0.7604403465946863,smote_variants,489,nonlinear__low_ir__low_overlap__flip0.01__f10__corr0.7__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,10,0.7,gaussian
CBSO,RandomForest,2280.0,2339.0,2.1315068493150684,2.1315068493150684,0.5245614035087719,0.5057716973065413,0.09164953025866261,0.09170511726097373,0.5119038569813705,0.5165144700763954,0.0003093857071508611,0.00034027203162414517,0.8349108117338014,0.8349108117338014,0.8948131703349143,0.8948131703349143,0.6551664078976915,0.6551664078976915,ok,,0.8638202075702076,0.8681422389899554,0.91050980656817,0.9829752092888833,smote_variants,489,nonlinear__low_ir__low_overlap__flip0.01__f10__corr0.7__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,10,0.7,gaussian
AHC,LogisticRegression,2280.0,2215.0,2.1315068493150684,1.8470437017994858,0.5245614035087719,0.17155756207674944,0.09164953025866261,0.00028164135296617144,0.5119038569813705,0.0009416096152103237,0.0003093857071508611,4.522537030419063e-06,0.8349108117338014,0.8323907171869791,0.8948131703349143,0.9276433653162516,0.6551664078976915,0.7301707318417987,ok,,0.25,0.12,0.4330127018922193,,smote_variants,489,nonlinear__low_ir__low_overlap__flip0.01__f10__corr0.7__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,10,0.7,gaussian
AHC,RandomForest,2280.0,2215.0,2.1315068493150684,1.8470437017994858,0.5245614035087719,0.17155756207674944,0.09164953025866261,0.00028164135296617144,0.5119038569813705,0.0009416096152103237,0.0003093857071508611,4.522537030419063e-06,0.8349108117338014,0.8323907171869791,0.8948131703349143,0.9276433653162516,0.6551664078976915,0.7301707318417987,ok,,0.490491452991453,0.3982328482328482,0.6518272690106667,,smote_variants,489,nonlinear__low_ir__low_overlap__flip0.01__f10__corr0.7__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,10,0.7,gaussian
