sampler,model,n_train_before,n_train_after,ir_before,ir_after,n3_before,n3_after,f1_fisher_mean_before,f1_fisher_mean_after,f1_fisher_max_before,f1_fisher_max_after,f1_fisher_min_before,f1_fisher_min_after,f2_overlap_mean_before,f2_overlap_mean_after,f2_overlap_max_before,f2_overlap_max_after,f2_overlap_min_before,f2_overlap_min_after,status,error,balanced_accuracy,f1_macro,gmean_macro,auc_roc_ovr_macro,group,dataset_id,dataset_name,dataset_type,ir_level,overlap_level,cluster_level,flip_y,n_features,noise_correlation,noise_distribution
NoSampler,LogisticRegression,2280.0,2280.0,2.1887323943661974,2.1887323943661974,0.6521929824561403,0.6521929824561403,0.04466763278162529,0.04466763278162529,0.4824769063155058,0.4824769063155058,5.255818103374067e-05,5.255818103374067e-05,0.8537724558068402,0.8537724558068402,0.9241362706966018,0.9241362706966018,0.6808863501972683,0.6808863501972683,ok,,0.49693048264772605,0.4870416667188243,0.6335845163838318,0.7671912768051583,baseline,493,nonlinear__low_ir__low_overlap__flip0.01__f20__corr0.0__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,20,0.0,gaussian
NoSampler,RandomForest,2280.0,2280.0,2.1887323943661974,2.1887323943661974,0.6521929824561403,0.6521929824561403,0.04466763278162529,0.04466763278162529,0.4824769063155058,0.4824769063155058,5.255818103374067e-05,5.255818103374067e-05,0.8537724558068402,0.8537724558068402,0.9241362706966018,0.9241362706966018,0.6808863501972683,0.6808863501972683,ok,,0.8484519528232064,0.8655417038432306,0.9018746328661458,0.9802719042482273,baseline,493,nonlinear__low_ir__low_overlap__flip0.01__f20__corr0.0__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,20,0.0,gaussian
distance_SMOTE,LogisticRegression,2280.0,2337.0,2.1887323943661974,2.1887323943661974,0.6521929824561403,0.6011981172443304,0.04466763278162529,0.04475253859444786,0.4824769063155058,0.48519007293597977,5.255818103374067e-05,9.0574079741482e-05,0.8537724558068402,0.8537724558068402,0.9241362706966018,0.9241362706966018,0.6808863501972683,0.6808863501972683,ok,,0.5051779053281384,0.49378813834632795,0.6401944809087252,0.7665189767983647,smote_variants,493,nonlinear__low_ir__low_overlap__flip0.01__f20__corr0.0__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,20,0.0,gaussian
distance_SMOTE,RandomForest,2280.0,2337.0,2.1887323943661974,2.1887323943661974,0.6521929824561403,0.6011981172443304,0.04466763278162529,0.04475253859444786,0.4824769063155058,0.48519007293597977,5.255818103374067e-05,9.0574079741482e-05,0.8537724558068402,0.8537724558068402,0.9241362706966018,0.9241362706966018,0.6808863501972683,0.6808863501972683,ok,,0.8527812705574819,0.8682844170736773,0.9045416016490665,0.9796816295059854,smote_variants,493,nonlinear__low_ir__low_overlap__flip0.01__f20__corr0.0__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,20,0.0,gaussian
cluster_SMOTE,LogisticRegression,2280.0,2337.0,2.1887323943661974,2.1887323943661974,0.6521929824561403,0.6183140778776208,0.04466763278162529,0.04468696240734174,0.4824769063155058,0.48527682749219714,5.255818103374067e-05,5.7779466149041713e-05,0.8537724558068402,0.8537724558068402,0.9241362706966018,0.9241362706966018,0.6808863501972683,0.6808863501972683,ok,,0.5013119259466952,0.4891612157370136,0.6370446299799175,0.7673511803725617,smote_variants,493,nonlinear__low_ir__low_overlap__flip0.01__f20__corr0.0__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,20,0.0,gaussian
cluster_SMOTE,RandomForest,2280.0,2337.0,2.1887323943661974,2.1887323943661974,0.6521929824561403,0.6183140778776208,0.04466763278162529,0.04468696240734174,0.4824769063155058,0.48527682749219714,5.255818103374067e-05,5.7779466149041713e-05,0.8537724558068402,0.8537724558068402,0.9241362706966018,0.9241362706966018,0.6808863501972683,0.6808863501972683,ok,,0.8626088069290013,0.8796023835628715,0.9113933324785456,0.9808434968953678,smote_variants,493,nonlinear__low_ir__low_overlap__flip0.01__f20__corr0.0__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,20,0.0,gaussian
CBSO,LogisticRegression,2280.0,2337.0,2.1887323943661974,2.1887323943661974,0.6521929824561403,0.6243046640992725,0.04466763278162529,0.04475758083898056,0.4824769063155058,0.4886487795604608,5.255818103374067e-05,6.582994814880737e-05,0.8537724558068402,0.8537724558068402,0.9241362706966018,0.9241362706966018,0.6808863501972683,0.6808863501972683,ok,,0.509545030184954,0.4970578177917785,0.6438146907684624,0.7669364069270682,smote_variants,493,nonlinear__low_ir__low_overlap__flip0.01__f20__corr0.0__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,20,0.0,gaussian
CBSO,RandomForest,2280.0,2337.0,2.1887323943661974,2.1887323943661974,0.6521929824561403,0.6243046640992725,0.04466763278162529,0.04475758083898056,0.4824769063155058,0.4886487795604608,5.255818103374067e-05,6.582994814880737e-05,0.8537724558068402,0.8537724558068402,0.9241362706966018,0.9241362706966018,0.6808863501972683,0.6808863501972683,ok,,0.8504473013367647,0.8660816586474556,0.9029898894026754,0.9811135316378072,smote_variants,493,nonlinear__low_ir__low_overlap__flip0.01__f20__corr0.0__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,20,0.0,gaussian
AHC,LogisticRegression,2280.0,2216.0,2.1887323943661974,1.851994851994852,0.6521929824561403,0.24007220216606498,0.04466763278162529,0.0005889128407393614,0.4824769063155058,0.002885092293626868,5.255818103374067e-05,2.4944968012305075e-06,0.8537724558068402,0.8593451513380129,0.9241362706966018,0.9682794767063394,0.6808863501972683,0.6221558228267198,ok,,0.25128865979381443,0.12287187602313653,0.43430585946759653,,smote_variants,493,nonlinear__low_ir__low_overlap__flip0.01__f20__corr0.0__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,20,0.0,gaussian
AHC,RandomForest,2280.0,2216.0,2.1887323943661974,1.851994851994852,0.6521929824561403,0.24007220216606498,0.04466763278162529,0.0005889128407393614,0.4824769063155058,0.002885092293626868,5.255818103374067e-05,2.4944968012305075e-06,0.8537724558068402,0.8593451513380129,0.9241362706966018,0.9682794767063394,0.6808863501972683,0.6221558228267198,ok,,0.4945446735395189,0.40165393458429133,0.655092872330451,,smote_variants,493,nonlinear__low_ir__low_overlap__flip0.01__f20__corr0.0__distgaussian,nonlinear,low_ir,low_overlap,nonlinear,0.01,20,0.0,gaussian
